Adelaide & 7548 & 404256 & 75480 & 754800 & 0.09996272881711708 & 4509.749 & 4510.114 & 0.365 & 81.407 & 0.018 & 2647.601 & 2647.619 & 0.018 & 125.608 & 0.047 & 316.080777391s & 47920.37100915s & 47920371.009 & 0.007 \\
Belfast & 1917 & 122693 & 19170 & 191700 & 0.09366548069623443 & 3319.852 & 3319.842 & 0.010 & 51.644 & 0.016 & 5935.627 & 5935.480 & 0.146 & 261.489 & 0.044 & 26.002441216s & 63710.235219943s & 63710235.220 & 0.000 \\
Berlin & 4601 & 1048185 & 46010 & 460100 & 0.09773508952889944 & 2925.373 & 2925.410 & 0.037 & 39.979 & 0.014 & 2267.659 & 2267.225 & 0.434 & 177.297 & 0.078 & 347.204601473s & 38242.916077337s & 38242916.077 & 0.009 \\
Bordeaux & 3435 & 236595 & 34350 & 343500 & 0.09639570958860766 & 3593.320 & 3593.391 & 0.071 & 68.314 & 0.019 & 2342.405 & 2342.388 & 0.018 & 109.313 & 0.047 & 48.290379143s & 40141.409288358s & 40141409.288 & 0.001 \\
Brisbane & 9645 & 392805 & 96450 & 964500 & 0.10104780244666679 & 4895.054 & 4894.658 & 0.395 & 101.461 & 0.021 & 3242.002 & 3241.806 & 0.196 & 119.614 & 0.037 & 233.225482588s & 49315.492049629s & 49315492.050 & 0.005 \\
Canberra & 2764 & 124305 & 27640 & 276400 & 0.09538748135651133 & 3154.094 & 3154.524 & 0.430 & 62.674 & 0.020 & 2518.062 & 2518.644 & 0.582 & 131.641 & 0.052 & 20.523587564s & 28546.788224691s & 28546788.225 & 0.001 \\
Detroit & 5683 & 214863 & 56830 & 568300 & 0.0986917071258735 & 5731.740 & 5731.643 & 0.097 & 88.438 & 0.015 & 4311.664 & 4312.222 & 0.558 & 184.529 & 0.043 & 81.318861036s & 63054.065481699s & 63054065.482 & 0.001 \\
Dublin & 4571 & 407111 & 45710 & 457100 & 0.0977053106668018 & 3178.734 & 3178.985 & 0.251 & 70.591 & 0.022 & 2143.318 & 2144.023 & 0.705 & 119.382 & 0.056 & 93.97018933s & 29133.37691161s & 29133376.912 & 0.003 \\
Grenoble & 1547 & 114492 & 15470 & 154700 & 0.09264143723438936 & 2377.902 & 2377.608 & 0.294 & 82.868 & 0.035 & 3241.497 & 3240.583 & 0.915 & 193.338 & 0.060 & 12.817777904s & 33999.517930601s & 33999517.931 & 0.000 \\
Helsinki & 6986 & 686417 & 69860 & 698600 & 0.09961781289623102 & 3372.619 & 3372.498 & 0.121 & 58.399 & 0.017 & 2937.547 & 2937.244 & 0.303 & 157.906 & 0.054 & 313.337200441s & 45177.262830971s & 45177262.831 & 0.007 \\
Kuopio & 549 & 32122 & 5490 & 54900 & 0.08752571322495457 & 1561.357 & 1561.377 & 0.021 & 34.104 & 0.022 & 1627.485 & 1627.680 & 0.195 & 85.426 & 0.052 & 1.435674335s & 13683.880996665s & 13683880.997 & 0.000 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 0.09967306472155642 & 1075.165 & 1075.505 & 0.340 & 69.405 & 0.065 & 1640.455 & 1641.709 & 1.255 & 142.168 & 0.087 & 212.850357627s & 21628.857770217s & 21628857.770 & 0.010 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 0.09204555062266086 & 2401.183 & 2401.054 & 0.129 & 32.111 & 0.013 & 1693.977 & 1693.728 & 0.249 & 80.674 & 0.048 & 11.21269812s & 22775.434478736s & 22775434.479 & 0.000 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8568.974 & 0.059 & 169.071 & 0.020 & 3831.942 & 3831.574 & 0.368 & 126.470 & 0.033 & 1572.909480469s & 56903.342628206s & 56903342.628 & 0.028 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3177.747 & 0.014 & 69.553 & 0.022 & 3680.255 & 3680.487 & 0.233 & 174.190 & 0.047 & 31.315137499s & 47406.895537808s & 47406895.538 & 0.001 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2728.368 & 0.076 & 35.867 & 0.013 & 1550.607 & 1550.444 & 0.163 & 36.963 & 0.024 & 22.693958296s & 23519.453377333s & 23519453.377 & 0.001 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4293.204 & 0.256 & 118.751 & 0.028 & 1520.934 & 1521.027 & 0.092 & 74.143 & 0.049 & 163.581268802s & 20594.131874769s & 20594131.875 & 0.008 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3713.117 & 0.179 & 96.535 & 0.026 & 4261.713 & 4262.651 & 0.937 & 255.591 & 0.060 & 230.392775209s & 64073.307981926s & 64073307.982 & 0.004 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2866.226 & 0.177 & 56.667 & 0.020 & 1887.561 & 1886.769 & 0.792 & 91.875 & 0.049 & 8.966539693s & 24018.128247441s & 24018128.248 & 0.000 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3903.959 & 0.013 & 65.986 & 0.017 & 2240.449 & 2240.833 & 0.385 & 137.895 & 0.062 & 518.544114022s & 40454.875958847s & 40454875.959 & 0.013 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6040.849 & 0.320 & 138.084 & 0.023 & 4381.857 & 4381.319 & 0.538 & 189.898 & 0.043 & 3308.113385861s & 66416.518934084s & 66416518.934 & 0.050 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4660.547 & 0.153 & 76.387 & 0.016 & 3829.167 & 3829.388 & 0.221 & 146.643 & 0.038 & 50.799294128s & 60440.262187961s & 60440262.188 & 0.001 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1982.010 & 0.002 & 36.524 & 0.018 & 1977.662 & 1977.249 & 0.414 & 132.743 & 0.067 & 12.586347093s & 25275.260129563s & 25275260.130 & 0.000 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1897.831 & 0.087 & 51.505 & 0.027 & 3334.041 & 3334.342 & 0.301 & 179.437 & 0.054 & 19.968994405s & 55405.063181779s & 55405063.182 & 0.000 \\
