Adelaide & 7548 & 404256 & 75480 & 754800 & 0.09996272881711708 & 4509.749 & 4499.183 & 10.566 & 0.000 & 0.000 & 2647.601 & 2756.941 & 109.340 & 0.000 & 0.000 & 277.286580616s & 531.59265ms & 531.593 & 521.615 \\
Belfast & 1917 & 122693 & 19170 & 191700 & 0.09366548069623443 & 3319.852 & 3246.833 & 73.020 & 0.000 & 0.000 & 5935.627 & 6073.697 & 138.070 & 0.000 & 0.000 & 31.368002974s & 787.255833ms & 787.256 & 39.845 \\
Berlin & 4601 & 1048185 & 46010 & 460100 & 0.09773508952889944 & 2925.373 & 2991.998 & 66.625 & 0.000 & 0.000 & 2267.659 & 2411.409 & 143.750 & 0.000 & 0.000 & 349.70120196s & 497.943327ms & 497.943 & 702.291 \\
Bordeaux & 3435 & 236595 & 34350 & 343500 & 0.09639570958860766 & 3593.320 & 3607.641 & 14.322 & 0.000 & 0.000 & 2342.405 & 2299.744 & 42.662 & 0.000 & 0.000 & 64.419250424s & 500.737808ms & 500.738 & 128.649 \\
Brisbane & 9645 & 392805 & 96450 & 964500 & 0.10104780244666679 & 4895.054 & 4711.034 & 184.020 & 0.000 & 0.000 & 3242.002 & 3190.378 & 51.624 & 0.000 & 0.000 & 345.465783496s & 671.310768ms & 671.311 & 514.614 \\
Canberra & 2764 & 124305 & 27640 & 276400 & 0.09538748135651133 & 3154.094 & 3154.530 & 0.436 & 0.000 & 0.000 & 2518.062 & 2424.844 & 93.217 & 0.000 & 0.000 & 30.074736595s & 424.338956ms & 424.339 & 70.874 \\
Detroit & 5683 & 214863 & 56830 & 568300 & 0.0986917071258735 & 5731.740 & 5759.063 & 27.323 & 0.000 & 0.000 & 4311.664 & 4459.117 & 147.453 & 0.000 & 0.000 & 115.555935792s & 916.909314ms & 916.909 & 126.028 \\
Dublin & 4571 & 407111 & 45710 & 457100 & 0.0977053106668018 & 3178.734 & 3168.932 & 9.802 & 0.000 & 0.000 & 2143.318 & 2045.053 & 98.265 & 0.000 & 0.000 & 128.460070611s & 320.835401ms & 320.835 & 400.392 \\
Grenoble & 1547 & 114492 & 15470 & 154700 & 0.09264143723438936 & 2377.902 & 2214.464 & 163.438 & 0.000 & 0.000 & 3241.497 & 2873.885 & 367.612 & 0.000 & 0.000 & 17.319795123s & 399.852917ms & 399.853 & 43.315 \\
Helsinki & 6986 & 686417 & 69860 & 698600 & 0.09961781289623102 & 3372.619 & 3546.164 & 173.545 & 0.000 & 0.000 & 2937.547 & 3003.817 & 66.269 & 0.000 & 0.000 & 388.733552725s & 637.630399ms & 637.630 & 609.653 \\
