Adelaide & 7548 & 404256 & 75480 & 754800 & 0.09996272881711708 & 4509.749 & 4536.989 & 27.240 & 81.634 & 0.018 & 2647.601 & 2683.813 & 36.212 & 172.252 & 0.064 & 270.91999247s & 6.082328056s & 6082.328 & 44.542 \\
Belfast & 1917 & 122693 & 19170 & 191700 & 0.09366548069623443 & 3319.852 & 3343.221 & 23.369 & 43.953 & 0.013 & 5935.627 & 6033.852 & 98.225 & 246.382 & 0.041 & 31.181941491s & 8.979407353s & 8979.407 & 3.473 \\
Berlin & 4601 & 1048185 & 46010 & 460100 & 0.09773508952889944 & 2925.373 & 2918.428 & 6.946 & 50.213 & 0.017 & 2267.659 & 2217.100 & 50.559 & 133.661 & 0.060 & 358.552043995s & 4.695744632s & 4695.745 & 76.357 \\
Bordeaux & 3435 & 236595 & 34350 & 343500 & 0.09639570958860766 & 3593.320 & 3576.875 & 16.445 & 50.316 & 0.014 & 2342.405 & 2369.357 & 26.952 & 82.946 & 0.035 & 64.703657782s & 5.181239481s & 5181.240 & 12.488 \\
Brisbane & 9645 & 392805 & 96450 & 964500 & 0.10104780244666679 & 4895.054 & 4896.598 & 1.544 & 133.981 & 0.027 & 3242.002 & 3249.987 & 7.985 & 98.948 & 0.030 & 350.427991539s & 6.840652309s & 6840.653 & 51.227 \\
Canberra & 2764 & 124305 & 27640 & 276400 & 0.09538748135651133 & 3154.094 & 3128.133 & 25.962 & 64.345 & 0.021 & 2518.062 & 2449.242 & 68.820 & 159.335 & 0.065 & 28.695647748s & 4.112792271s & 4112.792 & 6.977 \\
Detroit & 5683 & 214863 & 56830 & 568300 & 0.0986917071258735 & 5731.740 & 5777.457 & 45.717 & 88.024 & 0.015 & 4311.664 & 4345.077 & 33.413 & 169.390 & 0.039 & 113.059199211s & 9.25881865s & 9258.819 & 12.211 \\
Dublin & 4571 & 407111 & 45710 & 457100 & 0.0977053106668018 & 3178.734 & 3156.207 & 22.527 & 72.193 & 0.023 & 2143.318 & 2165.123 & 21.805 & 101.301 & 0.047 & 144.428895565s & 4.300565175s & 4300.565 & 33.584 \\
Grenoble & 1547 & 114492 & 15470 & 154700 & 0.09264143723438936 & 2377.902 & 2392.337 & 14.435 & 55.769 & 0.023 & 3241.497 & 3259.719 & 18.221 & 173.580 & 0.053 & 18.83075073s & 5.268196702s & 5268.197 & 3.574 \\
Helsinki & 6986 & 686417 & 69860 & 698600 & 0.09961781289623102 & 3372.619 & 3373.604 & 0.986 & 67.996 & 0.020 & 2937.547 & 2898.444 & 39.103 & 195.147 & 0.067 & 397.360189587s & 5.95016727s & 5950.167 & 66.781 \\
