Adelaide & 7548 & 404256 & 75480 & 754800 & 0.09996272881711708 & 4509.749 & 4509.072 & 0.677 & 80.770 & 0.018 & 2647.601 & 2646.473 & 1.128 & 125.539 & 0.047 & 318.071970472s & 2731.292229976s & 2731292.230 & 0.116 \\
Belfast & 1917 & 122693 & 19170 & 191700 & 0.09366548069623443 & 3319.852 & 3319.319 & 0.534 & 51.635 & 0.016 & 5935.627 & 5933.269 & 2.358 & 259.523 & 0.044 & 31.291696178s & 4639.875846558s & 4639875.847 & 0.007 \\
Berlin & 4601 & 1048185 & 46010 & 460100 & 0.09773508952889944 & 2925.373 & 2925.367 & 0.006 & 40.042 & 0.014 & 2267.659 & 2271.456 & 3.797 & 177.449 & 0.078 & 357.854802157s & 2148.399347692s & 2148399.348 & 0.167 \\
Bordeaux & 3435 & 236595 & 34350 & 343500 & 0.09639570958860766 & 3593.320 & 3593.072 & 0.248 & 68.776 & 0.019 & 2342.405 & 2341.318 & 1.088 & 108.373 & 0.046 & 56.357952108s & 2346.415838665s & 2346415.839 & 0.024 \\
Brisbane & 9645 & 392805 & 96450 & 964500 & 0.10104780244666679 & 4895.054 & 4895.204 & 0.151 & 102.308 & 0.021 & 3242.002 & 3242.651 & 0.649 & 119.946 & 0.037 & 278.917415672s & 2798.714818463s & 2798714.819 & 0.100 \\
Canberra & 2764 & 124305 & 27640 & 276400 & 0.09538748135651133 & 3154.094 & 3153.115 & 0.979 & 63.733 & 0.020 & 2518.062 & 2517.345 & 0.716 & 133.598 & 0.053 & 24.703843037s & 1615.552387557s & 1615552.388 & 0.015 \\
Detroit & 5683 & 214863 & 56830 & 568300 & 0.0986917071258735 & 5731.740 & 5733.863 & 2.123 & 86.816 & 0.015 & 4311.664 & 4317.457 & 5.792 & 182.679 & 0.042 & 96.108009074s & 3576.779566741s & 3576779.567 & 0.027 \\
Dublin & 4571 & 407111 & 45710 & 457100 & 0.0977053106668018 & 3178.734 & 3178.999 & 0.265 & 70.316 & 0.022 & 2143.318 & 2140.263 & 3.055 & 119.030 & 0.056 & 102.945240282s & 1620.46963579s & 1620469.636 & 0.064 \\
Grenoble & 1547 & 114492 & 15470 & 154700 & 0.09264143723438936 & 2377.902 & 2378.227 & 0.325 & 81.571 & 0.034 & 3241.497 & 3244.913 & 3.415 & 189.986 & 0.059 & 15.156807582s & 1942.605852146s & 1942605.852 & 0.008 \\
Helsinki & 6986 & 686417 & 69860 & 698600 & 0.09961781289623102 & 3372.619 & 3371.868 & 0.750 & 57.538 & 0.017 & 2937.547 & 2937.081 & 0.466 & 159.080 & 0.054 & 334.20018368s & 2533.326930437s & 2533326.931 & 0.132 \\
Kuopio & 549 & 32122 & 5490 & 54900 & 0.08752571322495457 & 1561.357 & 1561.519 & 0.162 & 34.010 & 0.022 & 1627.485 & 1626.867 & 0.617 & 87.963 & 0.054 & 1.65233745s & 860.831658316s & 860831.658 & 0.002 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 0.09967306472155642 & 1075.165 & 1074.702 & 0.463 & 70.513 & 0.066 & 1640.455 & 1638.577 & 1.878 & 142.394 & 0.087 & 228.596689851s & 1251.788334933s & 1251788.335 & 0.183 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 0.09204555062266086 & 2401.183 & 2400.848 & 0.335 & 31.749 & 0.013 & 1693.977 & 1695.328 & 1.352 & 80.641 & 0.048 & 12.685250947s & 1238.983318439s & 1238983.319 & 0.010 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8570.440 & 1.407 & 169.107 & 0.020 & 3831.942 & 3833.465 & 1.523 & 126.353 & 0.033 & 1992.61889843s & 3254.263436454s & 3254263.437 & 0.612 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3179.683 & 1.922 & 70.258 & 0.022 & 3680.255 & 3683.205 & 2.951 & 176.760 & 0.048 & 36.499937536s & 2707.513976683s & 2707513.977 & 0.013 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2729.119 & 0.675 & 36.588 & 0.013 & 1550.607 & 1550.796 & 0.189 & 37.451 & 0.024 & 23.058093485s & 1251.963527592s & 1251963.528 & 0.018 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4294.361 & 0.902 & 118.578 & 0.028 & 1520.934 & 1521.957 & 1.023 & 74.857 & 0.049 & 184.301835186s & 1106.492719299s & 1106492.719 & 0.167 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3712.756 & 0.540 & 95.456 & 0.026 & 4261.713 & 4258.823 & 2.890 & 255.184 & 0.060 & 271.523105695s & 3275.19681801s & 3275196.818 & 0.083 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2866.338 & 0.065 & 55.901 & 0.020 & 1887.561 & 1887.892 & 0.331 & 90.500 & 0.048 & 10.511684388s & 1415.320268929s & 1415320.269 & 0.007 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3903.389 & 0.583 & 65.705 & 0.017 & 2240.449 & 2239.258 & 1.191 & 136.783 & 0.061 & 613.795881237s & 2050.632299891s & 2050632.300 & 0.299 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6044.318 & 3.149 & 140.583 & 0.023 & 4381.857 & 4385.687 & 3.830 & 191.151 & 0.044 & 2536.692974319s & 3600.253665766s & 3600253.666 & 0.705 \\
