Adelaide & 7548 & 404256 & 75480 & 754800 & 0.09996272881711708 & 4509.749 & 4511.662 & 1.913 & 81.733 & 0.018 & 2647.601 & 2656.132 & 8.531 & 127.395 & 0.048 & 319.545654816s & 267.163962889s & 267163.963 & 1.196 \\
Belfast & 1917 & 122693 & 19170 & 191700 & 0.09366548069623443 & 3319.852 & 3319.865 & 0.012 & 50.747 & 0.015 & 5935.627 & 5943.100 & 7.474 & 248.444 & 0.042 & 32.041943782s & 404.465782995s & 404465.783 & 0.079 \\
Berlin & 4601 & 1048185 & 46010 & 460100 & 0.09773508952889944 & 2925.373 & 2923.171 & 2.203 & 42.272 & 0.014 & 2267.659 & 2265.743 & 1.916 & 172.461 & 0.076 & 387.207225818s & 217.184023241s & 217184.023 & 1.783 \\
Bordeaux & 3435 & 236595 & 34350 & 343500 & 0.09639570958860766 & 3593.320 & 3595.020 & 1.700 & 67.607 & 0.019 & 2342.405 & 2345.890 & 3.485 & 102.533 & 0.044 & 55.720303278s & 235.461007721s & 235461.008 & 0.237 \\
Brisbane & 9645 & 392805 & 96450 & 964500 & 0.10104780244666679 & 4895.054 & 4891.971 & 3.082 & 99.417 & 0.020 & 3242.002 & 3237.268 & 4.734 & 123.419 & 0.038 & 337.420253038s & 318.669355402s & 318669.355 & 1.059 \\
Canberra & 2764 & 124305 & 27640 & 276400 & 0.09538748135651133 & 3154.094 & 3159.838 & 5.744 & 63.553 & 0.020 & 2518.062 & 2514.859 & 3.203 & 132.228 & 0.053 & 29.084430121s & 202.860260146s & 202860.260 & 0.143 \\
Detroit & 5683 & 214863 & 56830 & 568300 & 0.0986917071258735 & 5731.740 & 5732.288 & 0.548 & 89.994 & 0.016 & 4311.664 & 4307.098 & 4.567 & 180.061 & 0.042 & 109.5246673s & 407.278756906s & 407278.757 & 0.269 \\
Dublin & 4571 & 407111 & 45710 & 457100 & 0.0977053106668018 & 3178.734 & 3176.589 & 2.146 & 69.779 & 0.022 & 2143.318 & 2141.665 & 1.654 & 115.430 & 0.054 & 142.614680915s & 196.833704987s & 196833.705 & 0.725 \\
Grenoble & 1547 & 114492 & 15470 & 154700 & 0.09264143723438936 & 2377.902 & 2380.317 & 2.415 & 79.487 & 0.033 & 3241.497 & 3247.904 & 6.406 & 197.388 & 0.061 & 17.60430741s & 223.414551239s & 223414.551 & 0.079 \\
Helsinki & 6986 & 686417 & 69860 & 698600 & 0.09961781289623102 & 3372.619 & 3374.282 & 1.664 & 58.073 & 0.017 & 2937.547 & 2928.846 & 8.702 & 157.531 & 0.054 & 381.484274423s & 297.952702645s & 297952.703 & 1.280 \\
Kuopio & 549 & 32122 & 5490 & 54900 & 0.08752571322495457 & 1561.357 & 1561.500 & 0.143 & 34.318 & 0.022 & 1627.485 & 1620.256 & 7.229 & 82.672 & 0.051 & 2.206538036s & 117.032900457s & 117032.901 & 0.019 \\
Lisbon & 7073 & 526169 & 70730 & 707300 & 0.09967306472155642 & 1075.165 & 1079.559 & 4.394 & 69.404 & 0.064 & 1640.455 & 1641.810 & 1.355 & 140.258 & 0.085 & 283.422844722s & 143.830131784s & 143830.132 & 1.971 \\
Luxembourg & 1367 & 186752 & 13670 & 136700 & 0.09204555062266086 & 2401.183 & 2403.149 & 1.966 & 31.238 & 0.013 & 1693.977 & 1690.084 & 3.893 & 79.711 & 0.047 & 13.371661211s & 146.569754245s & 146569.754 & 0.091 \\
Melbourne & 19493 & 1098227 & 194930 & 1949300 & 0.10409923662781986 & 8569.033 & 8569.965 & 0.932 & 170.159 & 0.020 & 3831.942 & 3831.650 & 0.292 & 130.078 & 0.034 & 2021.384659968s & 360.425788549s & 360425.789 & 5.608 \\
Nantes & 2353 & 196376 & 23530 & 235300 & 0.09463373617734754 & 3177.761 & 3182.818 & 5.056 & 68.029 & 0.021 & 3680.255 & 3690.006 & 9.752 & 183.911 & 0.050 & 39.699992208s & 340.394840807s & 340394.841 & 0.117 \\
Palermo & 2176 & 226215 & 21760 & 217600 & 0.09426541568979013 & 2728.444 & 2729.154 & 0.710 & 35.168 & 0.013 & 1550.607 & 1548.100 & 2.507 & 35.874 & 0.023 & 24.629367173s & 137.265362206s & 137265.362 & 0.179 \\
Paris & 11950 & 1823872 & 11950 & 1195000 & 0.09139335888057186 & 4293.460 & 4299.367 & 5.908 & 120.469 & 0.028 & 1520.934 & 1519.754 & 1.180 & 73.982 & 0.049 & 200.300479206s & 128.212256086s & 128212.256 & 1.562 \\
Prague & 5147 & 670421 & 51470 & 514700 & 0.09824416888261946 & 3713.296 & 3719.302 & 6.006 & 98.278 & 0.026 & 4261.713 & 4286.659 & 24.946 & 268.999 & 0.063 & 297.17919041s & 346.348507585s & 346348.508 & 0.858 \\
Rennes & 1407 & 109075 & 14070 & 140700 & 0.09218482976159778 & 2866.403 & 2870.493 & 4.090 & 55.845 & 0.019 & 1887.561 & 1884.410 & 3.151 & 98.919 & 0.052 & 10.7128376s & 145.024257486s & 145024.258 & 0.074 \\
Rome & 7869 & 1051211 & 78690 & 786900 & 0.10014789491273829 & 3903.972 & 3905.151 & 1.179 & 66.351 & 0.017 & 2240.449 & 2237.374 & 3.075 & 142.888 & 0.064 & 626.550128788s & 214.231367761s & 214231.368 & 2.925 \\
Sydney & 24063 & 1265135 & 240630 & 2406300 & 0.10499540645361773 & 6041.169 & 6026.247 & 14.922 & 138.740 & 0.023 & 4381.857 & 4386.963 & 5.106 & 179.873 & 0.041 & 2665.006066935s & 376.723247856s & 376723.248 & 7.074 \\
Toulouse & 3329 & 224354 & 33290 & 332900 & 0.09625095244049287 & 4660.700 & 4653.751 & 6.948 & 76.249 & 0.016 & 3829.167 & 3817.840 & 11.327 & 140.697 & 0.037 & 61.923089822s & 329.767604549s & 329767.605 & 0.188 \\
Turku & 1850 & 133512 & 18500 & 185000 & 0.09349636989863719 & 1982.008 & 1980.597 & 1.412 & 37.817 & 0.019 & 1977.662 & 1974.700 & 2.962 & 127.301 & 0.064 & 15.437655594s & 146.12949943s & 146129.499 & 0.106 \\
Venice & 1874 & 118519 & 18740 & 187400 & 0.09355767606511502 & 1897.744 & 1895.261 & 2.483 & 50.438 & 0.027 & 3334.041 & 3333.500 & 0.541 & 183.620 & 0.055 & 22.117349262s & 283.453614096s & 283453.614 & 0.078 \\
Winnipeg & 5079 & 333882 & 50790 & 507900 & 0.09818393101432848 & 3171.248 & 3171.204 & 0.044 & 37.472 & 0.012 & 2186.970 & 2187.214 & 0.244 & 115.854 & 0.053 & 89.350509536s & 212.323135705s & 212323.136 & 0.421 \\
