departure;arrival;starting_time;n_people
5893;4980;1479703237;110
3876;7583;1479701352;152
2174;1365;1479700242;104
3664;7046;1479734212;30
5350;323;1479702000;128
4490;1969;1479696776;18
879;7482;1479737329;20
1519;2131;1479719514;60
2941;620;1479715816;122
1511;7557;1479737760;170
6847;739;1479739010;64
5725;4812;1479728279;4
6913;5088;1479704034;38
94;5940;1479733179;130
3335;6409;1479717205;16
527;3211;1479699368;34
2443;568;1479696753;138
6663;2514;1479716687;128
38;6353;1479713843;2
487;7505;1479721859;182
299;1848;1479733944;152
5009;1678;1479708823;166
7737;7691;1479736410;16
6115;92;1479720470;116
7530;5184;1479735403;16
3393;6661;1479731713;112
3591;4769;1479730924;166
2448;4012;1479695791;188
2644;6539;1479734224;168
343;5266;1479716679;140
5188;1836;1479727621;10
6243;3195;1479711120;26
4704;4633;1479729377;30
6818;307;1479719570;44
3104;1177;1479729576;188
3667;2212;1479730483;132
2237;2477;1479727366;24
3273;5053;1479711460;182
4186;5483;1479705193;88
3619;3458;1479714536;172
6683;570;1479705107;66
1291;3230;1479716060;114
1932;7016;1479720370;88
1685;3884;1479701362;144
3837;3100;1479723699;6
4615;1082;1479729694;96
2765;2851;1479708103;122
3284;6452;1479701403;70
2165;3394;1479715606;196
5271;155;1479735106;84
2790;6877;1479710181;186
3456;7690;1479735868;104
7226;3586;1479701759;18
723;4845;1479704476;96
389;2052;1479722866;40
3703;4815;1479726871;196
3529;4651;1479730125;14
4696;4226;1479716363;20
5833;5454;1479711371;138
2367;3722;1479721206;44
2878;3637;1479696018;92
1850;7058;1479704954;170
2586;6230;1479739451;152
6289;5305;1479710481;128
1651;4688;1479697004;2
7883;3705;1479723380;104
6883;327;1479707026;64
1222;3770;1479705850;166
7653;3588;1479732051;130
5875;3364;1479719453;100
7731;5164;1479705320;88
4129;4971;1479728164;102
1046;6774;1479733798;140
5187;3790;1479705298;46
3090;686;1479733817;38
1296;5822;1479713936;150
3920;6481;1479697770;196
5416;4240;1479716711;18
4198;5691;1479696215;114
2036;947;1479737878;28
2481;3914;1479714967;16
2478;6849;1479696605;98
1601;1301;1479717985;136
3902;2173;1479718707;196
4241;5937;1479727472;76
1303;5112;1479726405;82
613;4507;1479699394;140
7678;1898;1479709279;168
6;4273;1479718072;72
6758;1130;1479711317;120
4321;69;1479712249;176
