departure;arrival;starting_time;n_people
20;3010;1509945237;18
1369;392;1509960564;109
8499;4532;1509933963;188
3451;6601;1509935773;147
2215;108;1509955149;44
2448;1672;1509947879;165
534;3320;1509959819;141
7199;2249;1509932759;161
6922;6858;1509964221;105
3734;2256;1509957156;24
5455;910;1509945164;133
7771;6321;1509956492;151
3271;2729;1509937593;26
5255;4439;1509954391;95
4073;876;1509974089;73
501;6149;1509964307;75
1882;7121;1509937586;18
2053;4852;1509934807;184
4913;3857;1509933825;101
2545;1039;1509963998;65
7714;2844;1509964415;198
6037;2335;1509936186;24
770;1943;1509968859;169
4018;8221;1509956052;155
8047;5717;1509950097;95
7795;784;1509952745;101
6165;1082;1509946159;93
768;1463;1509963918;113
602;2275;1509938213;22
5088;1137;1509970673;56
6616;4124;1509931891;129
7475;2059;1509953421;129
3527;6474;1509960021;34
1263;1875;1509947046;95
6410;3242;1509948526;129
8280;4873;1509968697;161
3932;2253;1509972689;81
2313;6772;1509941791;22
5388;1054;1509971683;16
3834;2809;1509950381;181
2881;6256;1509942199;194
2124;111;1509950616;145
3102;6974;1509974148;190
3427;5206;1509969476;181
1496;4896;1509954870;36
1150;4651;1509938808;38
7410;7877;1509964453;48
8173;2165;1509960005;165
2021;2489;1509958857;171
6677;1707;1509944595;38
8605;6325;1509946009;69
1486;8089;1509957852;177
4133;8523;1509935473;58
2889;8113;1509975316;111
4526;374;1509969634;103
3683;5654;1509955732;165
2818;3179;1509964413;188
7351;564;1509961327;141
4073;5248;1509964469;165
1508;501;1509936339;63
2445;4380;1509941509;200
8238;6201;1509975544;93
2542;127;1509945510;119
8509;1246;1509974742;153
6336;5972;1509975216;194
5352;7509;1509966466;87
2111;6048;1509973746;151
6992;1170;1509960741;167
8215;2164;1509964264;2
3467;7462;1509933555;153
2774;4095;1509958728;163
2330;3130;1509945299;81
7325;3317;1509937775;186
360;6540;1509936954;18
605;7182;1509945981;121
1927;1079;1509945447;18
8298;1419;1509965605;184
523;3605;1509932955;163
4815;863;1509956943;198
2049;3471;1509963932;147
6264;4178;1509949130;48
1249;3619;1509976475;161
8048;1277;1509954576;52
6065;6558;1509934162;10
4666;7338;1509946988;131
6662;990;1509976401;147
