departure;arrival;starting_time;n_people
700;187;1479121480;12
1187;1292;1479111323;18
121;895;1479100440;6
708;5;1479120139;8
398;59;1479126068;16
342;1452;1479117004;16
1515;801;1479127966;2
920;1495;1479109184;14
1513;833;1479096945;10
1420;47;1479092022;6
645;606;1479117182;4
234;68;1479094714;4
67;980;1479120050;4
999;329;1479123174;18
741;1209;1479124651;16
198;185;1479124913;2
402;360;1479114987;6
1265;576;1479122845;4
1433;580;1479119692;14
1589;251;1479104524;12
1486;1044;1479108649;6
911;1315;1479125679;10
326;1283;1479102340;10
380;538;1479128543;16
902;1350;1479103794;2
1259;1487;1479100223;10
181;522;1479118015;2
1303;1295;1479105869;8
744;821;1479131012;6
176;899;1479117805;4
1287;1534;1479127323;12
613;7;1479122129;14
1266;676;1479120199;16
899;490;1479131961;12
1377;1104;1479128754;10
1646;349;1479120332;12
563;408;1479101196;14
257;64;1479131669;4
459;1240;1479105034;2
646;798;1479131584;16
514;805;1479096701;16
724;646;1479123992;16
288;752;1479107047;4
205;131;1479106133;4
524;468;1479110496;12
997;504;1479106233;18
1209;406;1479131760;8
356;113;1479121208;12
223;860;1479115318;4
861;13;1479098111;12
724;901;1479101456;16
1;340;1479128765;16
1027;1116;1479092466;8
274;333;1479098793;12
974;1248;1479131585;14
595;1260;1479096264;10
87;930;1479128165;14
1056;1381;1479120065;6
699;137;1479130463;10
1039;1227;1479128185;18
1399;1332;1479123842;16
632;737;1479116633;16
722;416;1479131747;4
243;1176;1479129911;10
1024;1283;1479100391;10
176;1321;1479104434;6
1301;1495;1479119251;6
465;495;1479115378;12
1611;652;1479114581;8
967;306;1479120161;4
262;65;1479126006;8
1095;394;1479127193;6
733;321;1479130551;2
130;468;1479102808;4
274;72;1479101791;8
1393;55;1479113801;2
453;1314;1479093710;2
458;527;1479123722;16
451;1384;1479098368;14
601;1239;1479126852;2
1469;463;1479114089;10
1311;718;1479101351;6
247;500;1479114758;14
22;1069;1479095211;4
264;180;1479098294;6
1318;1288;1479103673;12
410;476;1479128298;6
1342;580;1479098028;8
112;886;1479104765;18
1501;258;1479105231;10
1036;1067;1479127280;16
1429;474;1479110377;12
1105;691;1479117073;14
1124;91;1479098184;10
605;240;1479116708;4
142;147;1479113602;16
85;1130;1479122954;16
593;26;1479123144;18
1362;232;1479104047;18
1127;604;1479132255;18
1425;51;1479105386;18
1033;669;1479116574;12
849;188;1479098154;8
1523;1428;1479131962;14
1395;1365;1479105219;16
634;1463;1479118525;2
302;670;1479114330;8
1191;1380;1479117528;4
693;490;1479124153;12
779;1338;1479108297;16
1381;526;1479117678;18
108;822;1479109315;8
901;247;1479098366;2
1400;1279;1479108395;2
871;1216;1479112560;10
878;821;1479110813;12
1262;148;1479111457;18
1139;823;1479099051;10
252;109;1479125070;16
405;1470;1479110194;8
955;396;1479103627;16
915;923;1479116033;18
631;409;1479122335;18
1340;1365;1479117241;16
337;737;1479126655;6
881;512;1479129793;14
244;753;1479101139;4
1195;848;1479112337;10
771;544;1479120379;16
1423;95;1479102273;2
713;612;1479092485;8
1536;1338;1479101704;4
643;1017;1479104885;16
166;43;1479108801;8
812;776;1479105787;2
1240;174;1479121046;18
62;1187;1479131435;16
1099;370;1479132250;18
1063;290;1479106795;12
833;1423;1479121684;14
122;1109;1479106680;10
1248;957;1479116045;16
1128;951;1479113097;16
164;974;1479131747;14
150;884;1479117531;4
1093;493;1479093027;4
866;1201;1479128236;10
959;550;1479107005;4
1132;14;1479116891;12
878;1649;1479119247;12
1052;493;1479116058;6
877;1262;1479097169;4
1422;858;1479095065;10
46;1305;1479106913;2
1539;386;1479099731;10
1326;645;1479128769;12
1183;36;1479098476;8
656;343;1479119104;10
662;1306;1479114869;6
383;49;1479114600;6
1610;769;1479094356;2
1362;450;1479097467;6
607;1098;1479123400;18
362;504;1479094350;4
76;910;1479102488;2
364;1212;1479127647;8
407;591;1479131179;18
968;404;1479122249;6
236;162;1479103857;14
948;273;1479094061;12
193;668;1479104224;8
1260;890;1479107195;2
688;129;1479114604;2
23;1053;1479129716;2
878;345;1479112410;18
1429;1377;1479100614;4
106;1160;1479093463;2
1520;13;1479105617;4
782;429;1479119005;12
679;413;1479117450;12
1392;389;1479094204;6
1088;1138;1479095863;16
1355;172;1479107246;2
391;258;1479104749;6
1203;1201;1479099119;16
308;468;1479105266;16
891;182;1479125626;14
74;1213;1479116353;16
382;159;1479095740;8
689;1357;1479120524;6
811;845;1479125799;2
369;992;1479104799;12
1098;220;1479110607;4
631;442;1479102051;2
200;635;1479116443;12
29;663;1479125843;2
1344;577;1479103882;12
1190;105;1479102830;16
1153;1165;1479095272;6
228;1050;1479092425;12
755;587;1479120795;14
175;1426;1479100150;10
846;393;1479098078;10
378;861;1479098980;14
443;545;1479112316;14
370;169;1479119702;6
912;148;1479118234;12
311;288;1479117468;12
933;1152;1479129212;8
557;67;1479131251;8
936;1350;1479112482;14
643;973;1479099869;18
695;1615;1479103993;12
726;1099;1479092779;6
1422;1345;1479108121;8
729;1273;1479099040;16
63;893;1479127022;14
1134;1218;1479118703;16
1531;1399;1479117877;2
1190;479;1479092498;10
935;77;1479096498;14
286;249;1479118899;18
137;1304;1479128458;16
1471;81;1479125858;8
733;1219;1479132068;18
366;984;1479119133;2
672;295;1479104666;2
14;668;1479100796;4
1068;1585;1479132107;10
1162;177;1479128284;10
983;1521;1479096292;12
1127;1205;1479125391;16
946;1250;1479114105;10
364;90;1479118411;6
440;1185;1479094906;14
381;1340;1479112575;12
622;900;1479106077;4
49;448;1479100683;2
145;809;1479118600;16
882;1468;1479106752;12
831;416;1479120148;10
1381;1501;1479106472;18
1316;1209;1479110072;8
743;1342;1479127445;16
376;455;1479113608;12
191;1075;1479103721;6
1473;1384;1479122750;8
1200;330;1479118644;4
500;240;1479109060;6
1626;1268;1479093763;2
1188;1479;1479110278;2
964;502;1479099658;12
1446;870;1479118915;2
1341;1647;1479124307;12
1375;1588;1479119458;6
1151;1619;1479096416;8
499;1087;1479128694;14
1588;1228;1479122834;14
1440;1226;1479128411;18
883;1622;1479103810;10
686;33;1479094685;10
1232;781;1479119910;12
800;1105;1479113183;10
247;945;1479100036;16
549;296;1479120248;4
1074;914;1479105406;10
1395;875;1479111254;16
1428;325;1479127262;16
752;75;1479092040;2
1349;1466;1479120505;8
685;1067;1479102032;4
1162;1378;1479113728;16
1488;698;1479122997;4
148;1297;1479092356;12
435;949;1479097844;14
198;977;1479092673;2
284;1089;1479121676;2
1158;421;1479093630;8
1209;514;1479117673;16
400;293;1479092295;18
807;491;1479102294;10
445;578;1479126043;2
1496;1028;1479123184;14
878;409;1479097998;16
1067;345;1479111001;4
1041;910;1479108504;4
1460;994;1479101796;6
1474;921;1479124381;16
235;1407;1479126430;10
912;1312;1479114997;14
763;395;1479132105;12
290;1339;1479124103;18
1012;1591;1479103606;18
1649;944;1479118489;16
203;488;1479095370;14
382;1063;1479099797;14
183;1408;1479122059;10
178;1269;1479093649;4
1434;826;1479109556;12
299;1103;1479121606;4
367;1028;1479129829;2
880;27;1479114278;2
202;1047;1479132126;6
