departure;arrival;starting_time;n_people
4602;3919;1481550660;1
3734;762;1481523177;1
235;5319;1481538338;1
1272;3493;1481530889;1
540;2775;1481507830;1
2354;4852;1481527185;1
3987;3924;1481542029;1
4330;1119;1481512279;1
854;4028;1481525463;1
4313;104;1481548036;1
2272;2842;1481517449;1
175;3558;1481533861;1
2384;5806;1481533151;1
5581;1978;1481526655;1
1418;733;1481517105;1
315;4432;1481509941;1
1854;3850;1481531384;1
2388;1235;1481513747;1
5450;3795;1481540592;1
3114;5717;1481524326;1
3730;3289;1481519468;1
4059;2761;1481528320;1
876;5417;1481507487;1
1404;1438;1481517330;1
4590;344;1481535361;1
2060;4829;1481537670;1
1281;48;1481522779;1
5418;85;1481544125;1
4367;2294;1481516090;1
1688;2595;1481531219;1
376;1848;1481546658;1
4828;4804;1481537855;1
3044;2054;1481533201;1
1027;2909;1481524982;1
2504;4834;1481539223;1
3498;2186;1481541370;1
1639;4271;1481533482;1
4966;366;1481529854;1
178;3270;1481511352;1
1180;4294;1481542583;1
4390;4284;1481527175;1
4373;886;1481524996;1
1221;3493;1481511935;1
2513;2714;1481513700;1
1627;3658;1481536658;1
2070;3652;1481508734;1
2306;983;1481534192;1
720;3680;1481521937;1
1469;5556;1481529768;1
3757;5679;1481531571;1
5631;1182;1481525784;1
1910;1515;1481513010;1
3649;4323;1481514876;1
2775;1830;1481540537;1
98;2382;1481533470;1
2647;1428;1481507934;1
1068;107;1481515784;1
4207;3590;1481508505;1
465;3779;1481531109;1
2911;5421;1481533705;1
213;972;1481550432;1
3476;1948;1481523831;1
570;1231;1481527353;1
1411;2606;1481531429;1
3999;5287;1481534796;1
1076;1034;1481540786;1
2949;3447;1481547889;1
3655;1674;1481512247;1
4562;5686;1481544119;1
5458;3044;1481541430;1
4999;3107;1481510333;1
958;3488;1481513546;1
4306;783;1481509068;1
2112;1420;1481511225;1
3397;5615;1481510907;1
1330;1095;1481527177;1
3912;3953;1481531727;1
2194;41;1481548522;1
2202;3500;1481546786;1
1005;1913;1481509975;1
1994;2629;1481536505;1
2408;4302;1481544211;1
2616;788;1481531407;1
1482;2486;1481521071;1
5468;2855;1481542719;1
47;4018;1481520742;1
1789;3478;1481531149;1
959;3645;1481527534;1
5672;5812;1481527596;1
4739;130;1481509472;1
3242;2062;1481524463;1
1742;3485;1481552104;1
3118;1645;1481537831;1
5427;616;1481513409;1
1456;34;1481548046;1
3501;5556;1481545312;1
1271;2068;1481550474;1
647;547;1481538881;1
5603;5393;1481539425;1
