departure;arrival;starting_time;n_people
2816;880;1481521133;160
1694;2559;1481508327;93
4577;1201;1481507133;170
183;1525;1481544113;10
1892;1327;1481512237;180
3235;2258;1481521372;77
2010;3987;1481531690;4
3716;3571;1481538246;77
924;622;1481506841;160
1708;3412;1481520660;67
3069;4274;1481529776;73
3249;3882;1481534420;4
580;3639;1481522959;16
1752;3581;1481527583;145
2155;1760;1481508465;2
3;2971;1481542174;71
5863;1838;1481531726;69
3951;3611;1481509608;107
447;2982;1481526853;24
1853;5460;1481533813;30
4244;5640;1481508662;155
3866;1902;1481541030;176
1824;1127;1481508464;16
4061;5666;1481539558;105
2938;4601;1481539898;119
570;5641;1481545405;4
2597;1898;1481512824;50
726;3569;1481539448;79
5358;3111;1481545190;172
1016;4267;1481550249;16
3873;1249;1481523106;75
1407;3547;1481506416;97
1940;4021;1481542178;89
726;2708;1481511215;121
2048;2084;1481524925;141
3847;3617;1481531578;131
2318;1739;1481516791;46
1038;3146;1481516641;127
1862;2980;1481547895;73
519;4516;1481513088;190
1436;2054;1481533714;57
599;2323;1481542932;8
21;2032;1481525016;6
2007;1663;1481530416;119
2166;5450;1481551162;190
5480;5582;1481549088;73
916;2280;1481532754;174
4063;537;1481521991;107
1990;4589;1481544660;113
5079;352;1481506838;42
1788;59;1481530295;81
5036;2878;1481519703;14
4802;5639;1481520516;14
3353;3240;1481523849;137
1209;5401;1481517597;131
3356;3725;1481549181;99
3728;5173;1481534398;40
1171;3772;1481528438;83
440;1864;1481508121;28
5783;145;1481511000;119
2750;4354;1481549395;127
4283;326;1481537100;125
3718;37;1481528410;85
4418;4307;1481513799;166
5864;1514;1481506933;12
1219;1897;1481528538;22
1074;568;1481543048;133
2673;2410;1481520087;89
362;4290;1481526068;164
3954;3696;1481522058;111
2670;4819;1481545459;87
4810;832;1481548066;57
1786;5731;1481514202;149
688;3843;1481529995;164
5455;4171;1481514595;59
3203;18;1481511191;176
94;3931;1481535853;131
4168;2273;1481511301;147
1675;3358;1481529094;20
1855;645;1481541036;170
5545;4991;1481546361;24
2782;3083;1481514808;145
5507;1479;1481542596;151
4799;1860;1481538682;127
3357;2750;1481548560;196
4479;1713;1481538876;91
1691;1;1481538320;139
4571;1070;1481546754;200
1491;455;1481520103;30
4959;3516;1481532464;109
4065;1641;1481526284;196
1184;578;1481523836;57
1540;2263;1481545473;188
3861;5553;1481549073;200
2507;1075;1481538713;75
5372;3402;1481525926;133
1271;4912;1481529154;44
3333;3115;1481511435;139
3661;2849;1481547295;30
2366;2683;1481550486;182
5665;3552;1481545155;133
2107;3146;1481521330;162
5564;675;1481520768;32
3732;3257;1481512353;113
2825;1870;1481519885;131
2100;1707;1481516225;57
2200;72;1481509899;87
2060;816;1481511983;87
1731;1094;1481511634;12
2398;2725;1481508697;59
3175;5584;1481533124;200
3174;3861;1481510346;192
3462;2512;1481544390;141
461;2743;1481525332;18
884;2975;1481549984;6
5366;1677;1481529225;10
5807;1665;1481539973;52
595;3325;1481507995;129
2834;4144;1481549031;83
3843;3346;1481535354;115
2167;4238;1481531989;164
3636;5030;1481531890;10
4145;4;1481512070;14
1821;311;1481549181;123
2512;1377;1481529864;59
2600;2749;1481542211;174
2352;3114;1481509487;184
714;2502;1481538027;42
1540;1653;1481550430;103
478;467;1481549240;107
1448;856;1481513144;145
