departure;arrival;starting_time;n_people
418;1790;1480322048;1
2249;2459;1480308696;1
695;2179;1480336111;1
222;710;1480322758;1
2099;1500;1480305858;1
1120;756;1480305947;1
1755;1249;1480311564;1
2129;776;1480308899;1
1713;746;1480325141;1
533;1908;1480319175;1
418;2274;1480314687;1
363;970;1480335407;1
631;1411;1480331453;1
1829;2291;1480318497;1
1800;1091;1480335027;1
2539;218;1480314738;1
1658;2021;1480317782;1
1882;2030;1480313528;1
572;1222;1480323101;1
173;209;1480330543;1
2346;515;1480314551;1
2238;1578;1480338664;1
1009;1426;1480336435;1
970;373;1480318515;1
568;1999;1480315105;1
1218;1930;1480306169;1
1354;326;1480327906;1
2039;1452;1480304350;1
1928;2230;1480332582;1
2113;101;1480333821;1
1793;848;1480311235;1
31;1763;1480332003;1
576;1543;1480334025;1
422;1415;1480329227;1
2324;107;1480317366;1
952;1400;1480304603;1
1698;2303;1480328355;1
658;1373;1480319014;1
890;167;1480318019;1
2232;124;1480332936;1
444;189;1480305240;1
756;2253;1480312177;1
2267;2530;1480319393;1
2322;1369;1480313274;1
1743;253;1480318909;1
314;2147;1480320694;1
273;2308;1480329353;1
303;1160;1480338438;1
2155;378;1480335202;1
173;2358;1480315151;1
350;417;1480310113;1
2109;199;1480326492;1
1468;920;1480335329;1
2057;1593;1480325928;1
533;1763;1480338534;1
1686;1807;1480321782;1
1931;741;1480327994;1
567;1135;1480313421;1
1755;302;1480307838;1
520;256;1480317207;1
1218;1338;1480302324;1
1349;2344;1480321500;1
881;587;1480322798;1
1512;1562;1480330710;1
596;1965;1480327508;1
580;835;1480329349;1
602;1729;1480323302;1
1525;1340;1480337400;1
2291;2360;1480307082;1
2350;99;1480330354;1
770;1555;1480332041;1
1170;2482;1480310527;1
1537;1829;1480320028;1
327;1404;1480338122;1
2268;724;1480335800;1
98;581;1480303775;1
2359;2081;1480317202;1
223;2012;1480320539;1
738;2461;1480325144;1
425;154;1480331792;1
1426;389;1480335159;1
903;2220;1480320696;1
2019;2481;1480309116;1
1474;999;1480330585;1
2073;1593;1480307307;1
1165;1880;1480312923;1
893;50;1480307642;1
1984;55;1480305127;1
1934;2110;1480305776;1
1546;207;1480307029;1
2229;81;1480311268;1
1646;590;1480326495;1
64;1068;1480316826;1
1622;244;1480309331;1
1341;45;1480302149;1
1435;2293;1480321722;1
97;1133;1480329824;1
1554;1392;1480333514;1
774;2097;1480328243;1
562;1367;1480336039;1
34;778;1480306545;1
2466;378;1480317388;1
1846;382;1480309547;1
1213;982;1480302335;1
1396;1512;1480327108;1
1640;1568;1480311391;1
1785;184;1480301991;1
589;2090;1480306283;1
1760;673;1480330561;1
2359;522;1480316057;1
2000;2284;1480329610;1
1753;370;1480325671;1
1290;1937;1480332707;1
68;1919;1480337244;1
2478;764;1480302899;1
2415;337;1480304947;1
1460;747;1480318601;1
349;2315;1480324602;1
576;709;1480313180;1
172;2298;1480324208;1
1325;2057;1480315476;1
594;2352;1480303957;1
1889;1885;1480333087;1
23;1415;1480307254;1
2087;2541;1480329123;1
2476;1730;1480322652;1
2024;82;1480305624;1
673;1312;1480308310;1
1779;2471;1480337159;1
515;2077;1480312680;1
270;1328;1480316767;1
2471;385;1480325088;1
1536;572;1480322279;1
2097;2346;1480324875;1
2359;1507;1480310840;1
2313;253;1480310208;1
754;899;1480319094;1
707;292;1480329847;1
1469;266;1480319884;1
1464;1656;1480319546;1
1861;2412;1480310564;1
979;1900;1480333724;1
920;1183;1480310513;1
2380;1032;1480331493;1
1037;2148;1480313798;1
1012;1027;1480328671;1
1142;339;1480317339;1
58;1233;1480315462;1
927;1148;1480316733;1
66;81;1480312265;1
1512;1838;1480328220;1
1561;2310;1480313882;1
1612;2163;1480322634;1
46;746;1480330915;1
631;199;1480336318;1
200;2476;1480328360;1
1332;781;1480317482;1
1334;1166;1480334919;1
711;1410;1480316518;1
1283;1596;1480305229;1
770;1284;1480305943;1
285;1776;1480304907;1
1100;205;1480314734;1
1779;2096;1480333499;1
1368;244;1480335882;1
917;711;1480315972;1
359;350;1480304910;1
1174;2174;1480325918;1
589;1839;1480314833;1
1906;987;1480318213;1
83;45;1480306652;1
1341;1148;1480311925;1
1004;1367;1480323108;1
1736;1369;1480335537;1
2530;2097;1480305209;1
1488;2548;1480314642;1
1614;2347;1480330317;1
1884;2384;1480311049;1
1547;765;1480324966;1
764;104;1480313653;1
1911;1487;1480314106;1
422;2174;1480307131;1
425;1868;1480330783;1
1509;434;1480322698;1
903;236;1480309674;1
741;1464;1480305558;1
2344;1992;1480315208;1
1368;1806;1480319708;1
1363;1910;1480319202;1
1724;758;1480331292;1
1008;2014;1480318029;1
2299;494;1480338264;1
251;2417;1480324161;1
1386;314;1480314781;1
2485;2148;1480325303;1
711;1033;1480302065;1
2422;679;1480330745;1
2417;113;1480336713;1
1121;588;1480320407;1
374;2359;1480303182;1
681;2421;1480312374;1
438;798;1480308900;1
184;612;1480320590;1
1362;2147;1480305438;1
