departure;arrival;starting_time;n_people
1664;1501;1481531220;4
2774;3769;1481519663;72
3029;1901;1481532207;26
2017;3448;1481513926;52
3323;1887;1481546902;34
3638;3359;1481547592;185
2258;1029;1481529912;66
3639;3424;1481523120;88
2058;2049;1481541123;80
1471;1953;1481516947;12
3;2378;1481533777;92
1360;2611;1481543754;100
1813;2666;1481529286;143
1375;3372;1481536170;141
2261;478;1481528150;163
147;1626;1481532274;110
2613;1034;1481522419;171
611;2250;1481522196;22
822;1977;1481539593;181
828;332;1481529530;137
1563;3388;1481548530;8
2306;732;1481547600;86
1240;1854;1481518071;16
1347;2419;1481541345;110
326;2400;1481536149;163
2096;2242;1481540220;197
3440;458;1481534921;8
2299;1032;1481544190;14
3145;816;1481536393;110
442;2712;1481534680;92
3287;3499;1481521745;66
3505;1441;1481541698;24
3800;1170;1481543133;14
3799;3518;1481548933;8
691;2898;1481530797;175
580;2022;1481549267;72
1864;3126;1481544475;56
2083;765;1481531174;126
1733;2142;1481547618;16
1789;1305;1481532890;189
1515;197;1481549596;50
3103;643;1481525978;26
3291;310;1481542028;32
2822;3357;1481514373;108
3369;1164;1481536306;72
674;3799;1481544644;22
206;445;1481546696;165
3711;211;1481534276;122
1665;1141;1481531074;195
1334;2542;1481544167;12
2589;1937;1481526117;100
772;2727;1481547773;153
2429;609;1481524970;131
2543;3551;1481520194;167
1470;1858;1481524757;135
924;1679;1481537750;100
129;2636;1481526929;118
1629;420;1481535360;149
2928;3223;1481516136;52
3338;811;1481517943;88
2400;1389;1481541749;38
605;2637;1481546950;68
2052;2425;1481515383;118
1268;1194;1481547674;6
3222;1405;1481532659;187
2001;3599;1481523042;42
3368;2490;1481542675;175
2704;3450;1481533160;92
3485;1849;1481534632;26
3020;1198;1481533922;120
3385;1941;1481533673;22
2733;693;1481539194;163
1383;460;1481519034;94
789;3410;1481540562;94
2893;3350;1481534551;22
985;1652;1481540110;12
2732;1012;1481515202;72
3020;2449;1481523611;80
1727;2042;1481539201;54
2469;1574;1481539950;167
233;2298;1481539225;155
134;2692;1481512857;92
821;3512;1481547102;26
986;506;1481516988;153
2822;3332;1481531502;92
2136;3378;1481541407;2
3579;3236;1481534448;4
1434;3037;1481536643;66
2314;349;1481524023;151
2972;1250;1481526098;42
2644;3236;1481538613;171
265;3163;1481546024;34
428;3319;1481548838;167
2733;968;1481518073;68
651;52;1481539698;94
3158;3618;1481533783;56
45;55;1481517770;46
2102;3305;1481519687;22
1290;3482;1481544471;181
3304;1540;1481548859;181
141;2348;1481520245;102
2378;640;1481540046;34
2695;1615;1481530544;86
1539;128;1481521002;24
1485;2270;1481513941;76
1839;474;1481547040;36
1717;2533;1481520581;195
1684;2894;1481518033;147
3328;1248;1481527724;62
2344;1449;1481520770;76
2136;3231;1481514209;181
1196;332;1481520607;46
1478;2352;1481541118;126
1688;3113;1481532489;30
98;1769;1481521789;137
2240;697;1481521863;149
1560;3604;1481550102;36
2660;1279;1481544991;34
958;3427;1481543319;159
3018;2976;1481539469;151
3768;31;1481538583;141
3033;1571;1481546011;110
3636;3182;1481521411;161
3627;1181;1481532257;12
2986;268;1481524474;60
1983;3709;1481539334;149
1722;2209;1481524715;36
3518;149;1481539894;4
1561;414;1481526126;78
591;1280;1481538149;149
