departure;arrival;starting_time;n_people
938;974;1411351238;6
1258;1164;1411358629;50
2;2141;1411349445;153
1151;891;1411369795;143
1296;1268;1411372328;197
657;1405;1411358479;66
1496;1213;1411375524;94
194;175;1411386131;191
467;235;1411361387;131
297;1483;1411354807;94
155;2026;1411373612;161
1272;433;1411379496;165
1973;1356;1411373646;24
1998;808;1411354534;114
798;934;1411383267;197
818;2052;1411352182;199
522;1129;1411349541;193
2040;921;1411369429;153
1718;87;1411383261;88
479;1821;1411372986;22
1434;1743;1411368789;165
1443;1457;1411360467;199
835;2059;1411356286;169
426;1789;1411367717;78
470;452;1411374271;68
1152;1816;1411378996;50
569;1949;1411371053;123
1782;894;1411387906;137
1987;547;1411379643;145
476;759;1411366472;8
465;48;1411349228;36
594;1188;1411373735;177
522;1733;1411387124;100
1135;20;1411374263;64
2149;81;1411368199;112
362;1994;1411360024;86
1156;1385;1411383463;157
769;1450;1411380758;30
843;1752;1411387200;167
769;1170;1411369234;18
1760;530;1411373850;42
42;1513;1411366215;84
548;1465;1411358027;52
899;163;1411360035;110
1375;830;1411387651;20
709;1433;1411365908;4
49;2043;1411379832;171
1089;1065;1411380382;76
331;1988;1411364460;92
2122;2018;1411381006;165
2131;1387;1411358208;147
701;486;1411353554;6
260;1299;1411357135;131
116;1080;1411377553;70
1576;1122;1411366253;133
1061;1305;1411384211;116
1895;487;1411368989;92
381;1412;1411350974;199
1627;1401;1411385384;116
339;814;1411369833;195
1024;538;1411353075;145
1793;546;1411386988;112
682;2131;1411361616;22
1412;1464;1411382841;147
676;252;1411351744;112
943;162;1411384808;102
1679;590;1411369687;44
1980;609;1411374198;10
626;454;1411371660;50
326;105;1411377243;48
1745;2073;1411353940;135
120;1071;1411361075;48
827;1897;1411362458;78
968;88;1411371533;64
1267;6;1411355675;56
1787;702;1411361631;44
861;1542;1411376012;94
1666;1067;1411352464;119
1761;1430;1411362753;127
1101;1686;1411368016;131
2145;141;1411364419;137
1996;2039;1411371407;100
230;1590;1411388051;28
2054;1057;1411366605;137
372;1216;1411353694;157
1024;1957;1411384965;119
944;1279;1411349300;20
151;470;1411368484;119
2118;686;1411357267;6
1816;1195;1411386737;2
491;1809;1411360106;8
2059;1777;1411385128;46
1716;686;1411356065;193
844;1489;1411384976;139
2163;1498;1411372934;68
1879;715;1411353585;56
777;1814;1411381705;30
992;1677;1411356223;8
1669;1338;1411357726;84
162;1269;1411373442;185
595;645;1411358472;88
1892;249;1411380670;68
1089;2073;1411354933;119
1776;1212;1411353857;153
81;55;1411354788;163
899;1448;1411384697;125
1520;746;1411360159;16
1692;1021;1411353400;80
1576;1233;1411368889;108
1311;1152;1411373424;12
137;181;1411359599;6
915;1391;1411366448;98
788;1242;1411358695;163
1403;1407;1411378175;133
510;985;1411384481;165
1337;1312;1411386877;34
852;1222;1411366359;125
320;1194;1411355473;197
33;2052;1411386017;133
1174;1583;1411374081;12
1196;1259;1411376111;165
1220;212;1411371796;24
2113;586;1411363157;141
548;1788;1411372472;14
2054;1309;1411383469;26
819;878;1411357496;18
206;1808;1411363755;28
87;871;1411377264;175
406;1453;1411361949;112
682;26;1411350174;72
1103;1246;1411382120;135
1354;1172;1411372040;54
1499;1149;1411360296;90
1634;2083;1411368965;106
98;741;1411380898;26
1014;907;1411361939;28
529;247;1411386320;6
1604;603;1411350462;76
1898;1491;1411371912;88
1340;2102;1411368774;129
28;1344;1411354334;197
114;1565;1411355848;108
1619;2138;1411381685;137
20;2131;1411369942;167
271;294;1411380388;151
168;949;1411369966;22
703;1524;1411356674;108
2060;1728;1411373693;22
32;2043;1411370515;64
1430;492;1411378411;8
438;1920;1411366052;116
903;746;1411368123;30
1597;1099;1411358728;155
926;106;1411373716;110
1625;876;1411363683;64
1574;1525;1411349725;137
303;1287;1411381055;131
372;1131;1411354792;94
704;357;1411349191;110
1311;507;1411350580;110
1466;1278;1411379040;40
1101;469;1411378961;167
533;2110;1411352604;26
899;758;1411381913;10
511;648;1411378136;149
1817;1122;1411370021;32
1110;592;1411385898;104
1338;1387;1411365764;163
1197;1915;1411376300;22
1985;1041;1411385043;106
626;1119;1411366534;159
1082;1203;1411367011;92
105;1776;1411359642;185
2154;1955;1411383586;62
968;694;1411349986;195
696;2127;1411359098;18
640;2050;1411387775;137
1753;841;1411376629;34
1531;369;1411369216;56
104;1755;1411384190;82
1249;349;1411375563;14
1039;1840;1411354008;28
1431;1151;1411369695;191
534;445;1411382171;72
1384;236;1411383490;94
1846;1096;1411379188;72
1125;1229;1411383714;80
491;224;1411387091;60
1186;1608;1411358561;137
640;1031;1411382758;125
1259;417;1411368552;157
