departure;arrival;starting_time;n_people
1687;1440;1411350548;10
2046;1470;1411369239;8
1761;1856;1411374862;6
1893;2022;1411358100;12
2046;207;1411364519;18
77;90;1411369795;14
1757;1754;1411362880;14
580;1608;1411374130;14
1964;268;1411385157;2
303;1565;1411351865;16
1560;572;1411366679;18
212;744;1411380972;6
1783;813;1411376929;16
1125;546;1411358517;2
2061;1168;1411387508;14
1949;1894;1411373593;14
1175;180;1411358093;2
1449;2130;1411351535;16
2025;1969;1411349144;8
1719;914;1411368135;18
1258;432;1411385721;2
1286;574;1411354353;8
2052;61;1411360769;4
1270;1368;1411349865;2
697;594;1411369386;8
386;183;1411379321;8
2107;1657;1411363199;6
1440;1310;1411388047;2
1713;646;1411368941;8
1088;765;1411376023;12
1387;1194;1411370623;2
704;153;1411379141;6
882;789;1411373935;10
1047;247;1411381246;14
1355;25;1411371740;4
1063;291;1411354522;14
1276;1970;1411362442;4
665;262;1411352060;4
1310;1368;1411374046;18
71;1518;1411372613;6
2110;590;1411363497;2
487;1405;1411359377;16
1800;1696;1411363693;18
1737;368;1411356054;10
119;551;1411385502;2
359;1888;1411362428;2
1619;2030;1411358424;6
859;1976;1411354949;10
836;1504;1411377998;4
2058;2133;1411357563;16
2074;1095;1411372150;18
1544;1577;1411369222;10
1553;1702;1411386477;12
488;119;1411352248;4
1970;473;1411349221;6
326;542;1411368632;2
1420;1059;1411363802;4
33;665;1411349689;10
1767;1434;1411376822;10
1422;297;1411373086;6
1951;2175;1411381758;2
651;1951;1411362652;16
1376;940;1411356862;10
682;306;1411370328;14
1445;1775;1411361397;16
527;931;1411359907;10
14;404;1411358224;18
1682;1891;1411374686;6
148;803;1411350398;6
658;1402;1411369640;18
834;1443;1411386977;14
2122;2092;1411366244;2
2135;2155;1411379452;10
330;1120;1411366994;4
47;1716;1411375976;14
1190;1811;1411355653;8
240;411;1411358446;18
392;360;1411353279;16
1066;1907;1411354565;8
166;1453;1411374846;4
148;1607;1411368461;4
174;190;1411376736;8
2133;677;1411376379;18
990;850;1411375340;10
710;693;1411363926;16
1770;1487;1411367428;6
366;1770;1411361474;16
423;1245;1411364781;4
1742;219;1411369120;6
832;999;1411354738;14
1569;1768;1411381966;2
584;390;1411350409;8
1394;158;1411351217;2
428;36;1411363709;14
1;1926;1411366885;16
590;749;1411364162;4
1894;1724;1411352078;4
831;1999;1411359429;8
1397;777;1411364483;4
848;643;1411368220;10
495;1566;1411359968;2
1689;821;1411352260;14
1168;2144;1411380239;6
1207;1095;1411368632;12
2;2015;1411379148;18
608;1010;1411361044;8
950;1098;1411365892;6
1080;1522;1411361410;2
178;668;1411354428;18
281;840;1411358667;14
1838;1890;1411351472;18
2133;818;1411356327;8
653;1239;1411359145;2
300;761;1411376676;16
1364;1338;1411355474;14
1459;1973;1411374888;12
1641;407;1411383136;14
1585;231;1411382810;4
376;486;1411370687;2
407;259;1411351286;10
1307;1451;1411368637;12
1143;638;1411386427;16
927;1788;1411371875;12
1724;376;1411361825;2
1150;1945;1411384886;2
442;1995;1411382428;10
94;608;1411372520;2
2170;1321;1411379314;8
2049;1631;1411382244;16
1154;543;1411351145;10
209;1184;1411377758;10
531;407;1411383516;2
1251;174;1411370906;4
593;17;1411364449;18
274;2095;1411353240;8
2011;434;1411359075;16
1845;1954;1411374455;16
744;1073;1411373466;16
2004;1851;1411359152;10
2121;1842;1411364045;14
1261;1664;1411358553;2
1105;2061;1411363255;8
1173;439;1411357426;4
2076;1932;1411356895;16
376;70;1411362637;14
112;2010;1411366761;16
1400;978;1411363613;6
542;646;1411375815;4
209;1353;1411385595;2
228;2048;1411379771;12
802;406;1411372890;2
1960;26;1411381240;4
1222;1265;1411359297;6
1226;703;1411365434;18
2149;668;1411358984;18
246;1001;1411356174;2
2164;1598;1411362487;4
42;562;1411366545;16
2071;1992;1411381862;10
730;404;1411356957;12
1155;336;1411384944;14
1808;2155;1411367735;2
1711;1807;1411355130;10
785;953;1411376383;14
1372;1658;1411354712;6
946;2021;1411365341;10
2089;1803;1411352532;14
338;630;1411374526;16
373;1169;1411365295;4
1955;113;1411369430;18
1977;1535;1411350150;10
1163;614;1411366592;4
746;369;1411372424;10
7;1848;1411384193;18
694;1600;1411356906;6
82;796;1411357024;18
1902;1775;1411360977;4
1212;1563;1411385983;16
798;822;1411363186;14
2033;50;1411377878;8
1995;667;1411366051;10
1380;1792;1411358298;18
2022;1334;1411367715;8
333;138;1411378798;8
132;1898;1411357807;12
1741;1702;1411354851;18
1770;2162;1411387181;2
928;853;1411381905;12
862;1671;1411386473;14
1690;758;1411352667;2
267;34;1411371544;4
881;793;1411379273;6
814;1438;1411365525;6
2024;1368;1411370604;12
353;135;1411361793;4
1269;792;1411375297;6
617;998;1411372222;4
96;1684;1411363335;18
1559;1486;1411364485;16
1849;1537;1411358138;8
830;642;1411381519;8
322;1928;1411377181;18
1622;656;1411361814;14
166;2075;1411354320;14
284;1777;1411371400;14
1529;1300;1411385237;18
201;532;1411377008;16
349;1238;1411382881;8
8;1945;1411380666;8
1273;886;1411362856;12
357;789;1411364310;10
1770;320;1411379513;18
973;1633;1411387171;8
1332;1131;1411358136;18
65;29;1411356321;6
622;1337;1411359136;10
1377;107;1411384012;6
885;866;1411374397;18
171;493;1411382283;8
485;1424;1411371843;18
280;157;1411387937;4
1991;1451;1411386186;8
2068;2151;1411358769;12
1530;1953;1411375929;18
1630;209;1411384443;10
1114;808;1411350711;8
151;1916;1411356601;6
1299;1386;1411374107;4
34;1618;1411380357;2
2037;1736;1411366365;6
1044;549;1411382100;14
708;92;1411363180;6
264;514;1411364689;4
1165;1050;1411360696;8
1352;1669;1411384236;12
649;77;1411358901;12
1105;166;1411373713;8
2059;2067;1411361352;14
45;2172;1411367934;14
1978;1052;1411367000;18
1000;833;1411380499;18
2105;1208;1411354734;4
1717;1320;1411356454;6
178;1914;1411358786;12
1543;1235;1411385771;16
689;1124;1411385806;14
441;1020;1411376222;14
1133;1516;1411350234;12
788;913;1411349435;10
1821;1464;1411357985;8
1525;510;1411350985;2
710;1193;1411352583;8
1244;1046;1411360825;4
2158;2122;1411353024;6
1245;222;1411374947;12
754;2018;1411352774;18
62;1731;1411378048;18
1955;2092;1411375056;10
1604;892;1411385128;4
484;2150;1411357877;8
306;1288;1411349305;6
216;241;1411379479;6
803;1871;1411381734;16
1152;682;1411368521;18
1096;245;1411372587;14
2016;469;1411370329;12
288;878;1411368414;16
990;180;1411363022;2
2006;589;1411375412;16
1590;437;1411379806;2
1274;1295;1411382884;2
1374;1982;1411349208;18
1972;1100;1411361993;8
284;1351;1411373644;18
1782;852;1411368694;12
708;1409;1411363027;8
673;1830;1411368768;10
764;308;1411366714;4
1388;1269;1411352087;2
1070;623;1411359157;2
1440;2020;1411386272;8
933;101;1411358322;16
1890;1311;1411362236;14
1492;1940;1411357846;8
984;1081;1411363654;14
1350;184;1411353773;10
292;1330;1411387240;18
1261;806;1411362090;6
41;666;1411383724;6
961;175;1411386538;12
1196;421;1411354950;14
39;203;1411360823;10
2027;2096;1411352484;2
360;468;1411376265;16
2083;1116;1411352074;8
1852;867;1411356590;16
2155;920;1411352998;14
886;1519;1411356858;18
562;1495;1411353361;8
1914;375;1411356315;16
325;1999;1411376580;12
1073;285;1411367286;2
1892;724;1411349975;6
679;1142;1411385642;8
942;1967;1411376878;14
1898;306;1411373713;4
1401;1936;1411369546;16
825;1832;1411380303;8
322;321;1411367324;6
1689;253;1411364519;18
78;820;1411372736;14
1993;1962;1411375500;8
206;207;1411382700;18
355;2056;1411361232;10
340;399;1411361121;6
137;1354;1411374317;18
337;1518;1411380957;10
267;1217;1411372783;4
2122;1617;1411354394;10
534;1883;1411370024;14
1982;1094;1411374095;10
302;2004;1411379082;16
1775;308;1411366848;14
1657;1562;1411359952;18
476;1921;1411364959;6
1161;1337;1411355786;12
1714;1920;1411356234;18
1834;1993;1411352210;14
469;2052;1411368236;10
1657;1166;1411356191;16
2095;975;1411354048;4
1971;1420;1411365140;10
506;133;1411361791;18
1910;233;1411379569;2
1527;2106;1411381780;16
432;1794;1411377039;18
1747;1094;1411361335;18
1490;1800;1411353004;12
135;1855;1411368239;6
711;365;1411356653;18
1330;964;1411364526;12
123;1272;1411359843;2
2165;256;1411384412;16
288;56;1411379554;2
