departure;arrival;starting_time;n_people
183;877;1473071269;18
625;491;1473051158;12
401;1871;1473068390;6
1404;371;1473056966;8
1244;962;1473051789;8
506;1510;1473057812;16
864;1749;1473064005;2
1414;1322;1473053426;4
1500;1126;1473082209;4
1600;1154;1473064412;6
1088;372;1473063607;2
1480;1656;1473081075;6
1868;1697;1473049619;2
1892;1385;1473063695;6
1672;1835;1473066127;18
226;1317;1473083568;16
1333;1439;1473078419;2
900;1047;1473066734;2
823;273;1473072541;8
864;252;1473049767;14
1501;463;1473060240;6
45;1388;1473060932;12
534;180;1473065453;4
585;580;1473082589;6
1631;25;1473064085;18
1425;34;1473062977;12
274;469;1473052344;12
1435;627;1473082622;8
222;603;1473072065;16
622;13;1473082312;10
1570;507;1473070869;18
889;912;1473065944;8
1583;1158;1473055803;2
1423;1071;1473055412;4
1012;309;1473081886;18
1640;1311;1473055009;6
932;192;1473071714;2
576;1406;1473068223;6
1913;1666;1473080233;10
99;594;1473074938;16
632;432;1473059186;18
1859;1104;1473054018;18
1211;1029;1473054620;16
374;599;1473071568;10
1087;608;1473063238;8
67;1517;1473060989;16
349;310;1473068212;10
1263;691;1473061311;14
1741;145;1473069944;10
558;250;1473073817;10
1168;535;1473080433;14
929;330;1473077305;16
1192;441;1473082360;16
394;1806;1473066940;6
1850;1566;1473079658;10
577;1585;1473078193;8
294;241;1473063856;2
211;1585;1473081228;14
1332;908;1473081639;6
1726;1441;1473071609;6
568;1282;1473067504;14
1801;1502;1473081297;6
1450;743;1473057760;8
408;19;1473076943;6
323;1102;1473068889;8
1608;1900;1473055055;14
869;1027;1473061749;18
769;555;1473051918;14
293;1413;1473056194;8
230;1200;1473062920;10
1570;788;1473081119;16
1688;1123;1473066016;10
464;1224;1473049752;6
1701;373;1473060653;12
1467;455;1473068827;2
1012;1537;1473071108;18
680;281;1473066637;18
1278;1311;1473082025;2
959;105;1473080186;14
1687;791;1473068237;16
1300;1826;1473067921;16
1317;574;1473062697;4
193;266;1473050566;6
1876;1138;1473063107;18
1823;1529;1473062376;12
825;712;1473076551;12
1044;1290;1473062936;2
414;1573;1473062227;16
1020;1910;1473051574;12
1355;6;1473063432;16
1399;242;1473076916;12
1454;822;1473058515;2
180;370;1473057386;14
1637;950;1473080738;2
1379;561;1473071907;4
466;1013;1473072026;2
206;318;1473076766;4
1165;1189;1473051730;18
1019;287;1473071339;12
1498;1493;1473055794;2
1561;1723;1473075636;4
758;1378;1473079197;16
1914;444;1473080683;14
1185;1223;1473083427;14
1906;1521;1473061143;4
937;225;1473074323;10
1270;141;1473059471;2
227;1773;1473052281;12
1847;1271;1473078859;2
1638;168;1473083467;14
1052;1854;1473058080;18
431;572;1473077205;12
100;840;1473059553;10
218;1491;1473050832;12
358;673;1473052330;14
568;1685;1473051300;18
1126;1076;1473052119;8
1345;725;1473071759;12
1357;1449;1473072363;10
173;909;1473050185;2
1367;894;1473064026;6
360;396;1473072795;18
186;335;1473057689;2
87;1837;1473077742;12
1348;40;1473058570;16
251;1700;1473073522;14
1263;987;1473057337;8
1590;930;1473052836;10
1624;280;1473053887;14
826;1877;1473078183;4
1518;113;1473052903;10
521;1171;1473072208;4
1185;1417;1473057852;8
416;763;1473072152;14
305;1217;1473051324;12
310;1088;1473053211;18
1486;698;1473080749;8
1706;1138;1473058064;2
1299;1536;1473074582;6
810;1627;1473050115;18
56;372;1473084194;16
1791;792;1473052802;8
930;1638;1473056968;4
1478;965;1473053864;16
655;1036;1473071340;2
1615;189;1473050472;2
1401;1259;1473070583;6
1588;1828;1473067705;18
1299;1782;1473059615;2
653;1491;1473067499;6
705;142;1473081668;10
1199;1083;1473084235;16
111;146;1473072868;4
1325;691;1473057861;6
927;258;1473082457;16
277;1642;1473078838;4
72;901;1473068162;18
961;1838;1473061377;14
1895;852;1473062082;2
1729;180;1473066511;12
1864;1898;1473076351;10
1785;1232;1473081083;6
1488;224;1473079512;8
11;996;1473067627;14
819;684;1473057284;16
1421;1187;1473055146;14
930;1491;1473051499;18
1248;1633;1473058059;18
1309;773;1473069435;16
1305;870;1473079520;12
334;610;1473080990;12
906;1588;1473072169;6
1810;866;1473056937;16
