departure;arrival;starting_time;n_people
6256;11622;1481512200;120
1999;20232;1481512545;106
16223;15004;1481510011;158
16093;508;1481482694;6
530;15054;1481500509;162
6787;9833;1481482691;180
12109;14521;1481509046;58
586;14660;1481477584;176
16087;6632;1481481716;100
7984;19754;1481500678;98
8482;8447;1481495077;24
17440;6333;1481512607;124
7144;20129;1481472888;80
5933;1397;1481506339;84
30;8526;1481474284;196
4711;7173;1481475960;184
6636;4185;1481486187;4
19988;9752;1481504679;154
13251;11041;1481476691;92
3477;13880;1481511754;138
7975;14329;1481497128;32
7350;8696;1481481294;24
5918;14490;1481475729;174
12365;4254;1481503734;72
16768;15684;1481487242;50
78;4196;1481481239;166
20563;17330;1481486085;138
1888;21126;1481506327;28
14328;15021;1481500538;72
16024;14866;1481487197;146
10702;16689;1481475899;110
12379;14307;1481486627;172
15681;4708;1481492084;78
7356;7329;1481504424;52
10152;8567;1481503692;118
7793;20035;1481479556;24
20354;988;1481508220;46
1558;10132;1481475131;36
8584;4464;1481480601;166
8356;6019;1481497947;62
17229;15728;1481510001;102
15398;5822;1481497666;36
18528;3916;1481492520;166
17488;3227;1481473517;16
12142;448;1481502534;50
7749;3920;1481503271;114
7989;13137;1481490620;188
13367;14187;1481503235;50
3690;11336;1481474268;164
10139;1594;1481490721;112
20116;18175;1481504508;188
20130;17339;1481486337;46
17364;16979;1481502649;54
14533;10985;1481495447;30
15464;5477;1481495620;152
13413;8509;1481507235;164
11430;14774;1481484916;166
11333;17044;1481491579;86
720;819;1481506301;114
19732;16193;1481496930;116
13119;19854;1481493716;4
12199;5120;1481472141;86
15891;9351;1481474952;92
7127;9696;1481494231;122
16074;12533;1481490793;68
15826;13824;1481496293;126
4823;7463;1481512581;158
14235;11765;1481504982;140
17829;9644;1481486838;190
15883;6978;1481478167;72
17120;9798;1481483998;146
14052;7298;1481497593;28
18462;17522;1481485274;42
15624;756;1481509951;80
15068;11933;1481495353;60
21240;17797;1481494604;8
1332;6903;1481485476;40
7624;17353;1481504414;70
12929;19891;1481476795;138
8638;15390;1481502029;20
2104;14377;1481494224;120
16221;15246;1481477276;36
20959;7698;1481481190;172
16852;15993;1481488345;54
20920;7545;1481512649;46
10043;3843;1481511546;116
15335;3348;1481472288;132
20330;2013;1481486136;22
6387;195;1481501478;188
21082;6455;1481496846;98
19766;8535;1481473499;148
7079;11157;1481474867;78
9727;13599;1481484903;92
10957;11460;1481475172;126
1906;2106;1481513566;176
18331;4724;1481480065;10
9721;6777;1481502591;158
15881;5762;1481513551;66
14694;27634;1481498146;124
451;18534;1481506266;148
1092;4785;1481470934;108
4467;14524;1481473164;142
16040;2121;1481501861;82
668;14010;1481478251;80
6422;8410;1481477863;140
1350;3064;1481497271;142
8937;15850;1481480698;130
11276;6102;1481471623;176
4780;4655;1481498387;108
2421;1139;1481484644;196
2709;2743;1481486451;190
10973;3150;1481491511;158
12773;12318;1481508083;154
11759;7024;1481487625;146
1261;9532;1481500203;184
16255;17467;1481487730;186
4794;6495;1481504860;24
6443;4351;1481499974;176
8490;1890;1481493074;14
7564;9771;1481502542;154
11652;13722;1481502181;84
11940;15133;1481485188;124
17320;2752;1481481292;190
4783;5067;1481494564;160
20706;5375;1481491752;178
15445;18126;1481474004;50
5583;3658;1481478764;22
8642;8991;1481509695;84
12484;3512;1481483042;22
5571;3557;1481502885;122
14497;3637;1481475388;174
15393;920;1481488444;60
3889;10629;1481508236;192
9145;11186;1481505670;38
8631;13833;1481473022;100
17412;6652;1481502248;168
694;4001;1481487613;136
16749;17367;1481504682;30
2847;19544;1481498483;146
17836;2366;1481475032;16
3528;21010;1481500564;106
17682;6548;1481502858;154
9401;6519;1481491554;38
21101;1024;1481508141;144
5203;16794;1481487109;12
6584;13035;1481495780;60
