departure;arrival;starting_time;n_people
862;2276;1481514732;6
2412;1802;1481541111;2
2403;1842;1481516866;10
764;465;1481509517;4
786;698;1481540994;6
2403;1648;1481528351;8
910;117;1481541122;6
848;160;1481527497;8
173;1879;1481518165;2
1795;909;1481512559;2
2296;173;1481512451;18
2333;880;1481514472;18
2080;1458;1481517163;14
148;1113;1481535073;14
1856;954;1481528238;10
878;2330;1481547600;4
1258;528;1481515207;14
2208;2326;1481508811;12
571;2015;1481547465;16
2431;2282;1481508372;6
2216;2358;1481506844;6
459;2022;1481509054;10
525;1042;1481544959;12
157;2132;1481530693;2
682;2477;1481525776;8
1754;1423;1481544293;4
966;908;1481550729;14
176;1097;1481522297;10
430;150;1481516717;14
767;965;1481509623;2
636;2224;1481534788;14
924;426;1481531030;18
194;191;1481519339;8
258;1747;1481537021;12
1416;131;1481526485;16
71;1834;1481532820;8
2314;1430;1481524602;10
1468;1694;1481524299;6
1093;421;1481532333;16
1182;338;1481533282;8
324;542;1481548647;8
1400;1303;1481527979;18
2173;589;1481522742;6
598;2301;1481533556;4
1465;1798;1481518469;10
719;488;1481546587;16
1879;2470;1481530195;2
2472;1668;1481516354;14
1301;613;1481515202;8
2083;2199;1481529878;8
1822;592;1481515211;14
132;824;1481511541;18
725;30;1481530368;16
2410;1469;1481528495;10
1255;1631;1481507280;10
922;1438;1481540601;10
89;1117;1481534640;10
2305;1803;1481532826;12
1794;299;1481524463;2
811;448;1481534263;4
2367;213;1481550741;8
1011;1469;1481541842;8
179;857;1481523807;14
796;2072;1481527102;16
810;1119;1481550153;4
508;2476;1481546897;12
1611;64;1481515842;2
1887;1285;1481535113;6
1288;369;1481523520;6
839;1745;1481536614;16
1059;921;1481544373;10
1144;2305;1481508729;14
2171;1143;1481544765;14
1436;1267;1481513799;6
2407;1311;1481533151;12
2407;792;1481523071;2
231;1123;1481537486;8
2051;1447;1481527560;16
69;497;1481520662;2
904;1759;1481525659;8
114;591;1481547624;8
205;2308;1481550779;6
2197;452;1481548220;2
2079;15;1481512453;6
2264;2165;1481523231;8
1463;1131;1481509987;6
2192;1727;1481533221;4
152;741;1481527688;6
1413;721;1481527755;18
1156;2268;1481546256;8
364;1791;1481550519;18
1110;898;1481519902;12
60;1294;1481507970;16
504;1256;1481509715;16
912;2207;1481520560;16
1824;26;1481545904;18
1133;1898;1481551247;4
2202;1023;1481510693;12
647;1569;1481531156;8
1002;1789;1481549998;18
1251;2055;1481547548;2
471;508;1481533221;16
1858;1753;1481546614;16
1116;2318;1481542180;6
2282;2049;1481515723;18
2266;553;1481518803;2
1110;89;1481524188;10
571;497;1481539793;8
511;1892;1481550363;2
1798;75;1481531330;2
219;1470;1481520987;12
2370;122;1481514575;10
1111;2460;1481547561;12
453;913;1481521644;18
178;70;1481518458;10
658;1142;1481541698;4
294;2242;1481536606;2
1419;331;1481530651;8
953;2395;1481517108;14
563;1469;1481516505;12
196;1748;1481549661;8
1787;1415;1481529827;14
226;248;1481526232;12
1821;1130;1481521311;4
93;599;1481550341;14
2039;2334;1481540203;18
153;31;1481521136;12
775;343;1481508265;14
1419;1306;1481526933;12
863;673;1481550793;2
1449;1790;1481546847;16
530;1466;1481521910;6
1271;780;1481515368;18
1075;1698;1481531563;4
1886;730;1481529885;6
446;1041;1481536138;12
811;1472;1481528041;8
1748;1487;1481522160;4
2015;625;1481525848;14
1038;1438;1481524694;18
1183;1833;1481524866;16
1273;164;1481538218;4
1720;2383;1481514484;2
702;775;1481530413;18
2291;1891;1481518010;16
893;2308;1481543933;10
1724;997;1481515472;4
23;175;1481512142;4
1006;441;1481541132;6
1147;2484;1481524952;6
1766;218;1481550807;12
1724;1149;1481508722;18
1603;817;1481513506;18
1884;932;1481527738;8
2275;700;1481511368;12
1438;92;1481536951;18
576;1082;1481521844;6
1878;878;1481524062;16
241;254;1481510717;10
708;1472;1481544210;2
969;2358;1481510353;4
1266;821;1481524215;8
77;698;1481524397;16
1692;1628;1481515655;4
676;2322;1481543358;2
189;423;1481517272;4
1413;2323;1481527688;6
543;1051;1481530236;6
222;2059;1481512669;8
948;356;1481545697;6
1904;223;1481511631;4
2170;534;1481526168;2
1108;879;1481527581;4
2232;2287;1481542946;18
513;815;1481534589;4
2054;785;1481545450;12
1654;425;1481533069;2
481;1814;1481511619;8
2321;1190;1481521442;4
69;2255;1481539365;16
461;295;1481532138;2
1886;957;1481525749;10
420;1139;1481537431;2
940;258;1481531561;14
2134;837;1481530191;10
1871;599;1481507163;14
1819;2359;1481531867;18
1115;683;1481534089;18
1102;350;1481543851;6
88;1084;1481529078;10
800;1152;1481513760;6
1474;1816;1481524354;12
2336;676;1481518069;16
879;1055;1481524196;2
1885;1564;1481512883;4
183;2313;1481510035;4
1034;193;1481507698;4
446;1258;1481518383;4
670;2082;1481509497;12
1792;1282;1481529587;8
2409;572;1481541835;8
221;1827;1481531019;14
639;1178;1481541902;12
364;19;1481544193;10
1569;630;1481541859;14
285;1769;1481527047;6
2362;1427;1481544587;18
86;1250;1481542496;12
1460;916;1481530393;12
916;963;1481511741;18
532;1196;1481510148;14
2428;77;1481550600;8
998;705;1481546476;16
1055;141;1481531210;6
429;755;1481520328;8
612;2268;1481534666;18
1203;1554;1481550243;18
2343;139;1481513298;10
2308;2007;1481545954;10
816;881;1481550522;12
1134;295;1481506709;12
619;721;1481519272;6
1125;128;1481511066;2
622;663;1481507000;14
911;2239;1481526772;2
687;209;1481547234;8
23;2130;1481543756;18
2211;347;1481535737;8
558;1620;1481541515;8
2080;1304;1481521642;2
96;869;1481514114;12
1562;2421;1481506563;4
740;571;1481528102;2
458;232;1481533857;8
2425;1682;1481521565;10
717;191;1481517889;8
2077;746;1481518550;8
962;865;1481515263;4
1045;2314;1481511478;6
213;923;1481532588;6
734;536;1481527605;2
1046;2208;1481544193;14
861;2415;1481515035;4
194;222;1481516825;12
2321;641;1481547767;16
242;501;1481526527;10
910;1099;1481549791;16
1489;2259;1481534354;8
1895;2066;1481513972;16
1733;415;1481545878;12
134;819;1481548184;4
1573;1073;1481525994;8
633;2395;1481547466;16
1070;1677;1481546115;2
161;62;1481542028;10
874;1147;1481507379;6
1854;447;1481545800;12
87;2463;1481508111;8
690;2402;1481520323;18
1684;2084;1481537641;12
379;155;1481517500;4
152;685;1481516771;16
1237;719;1481547418;16
734;2071;1481512943;10
1609;1721;1481507633;2
2325;908;1481530957;2
1408;2222;1481529104;16
607;601;1481548295;6
1452;751;1481514870;8
328;198;1481518689;10
162;1820;1481537927;10
190;970;1481516281;16
2066;645;1481545045;10
424;740;1481527257;2
2193;1241;1481537224;12
2247;465;1481542725;6
1467;1745;1481517854;12
891;1828;1481526878;12
1650;1041;1481532535;6
704;464;1481539126;8
893;1011;1481513487;8
534;1434;1481530328;2
547;161;1481521100;16
2086;1572;1481534677;18
315;504;1481548614;4
889;1652;1481506517;16
62;2356;1481540577;4
992;822;1481530394;8
1558;352;1481533337;10
2249;769;1481529116;8
2228;127;1481514657;18
771;929;1481549946;16
914;2364;1481512930;2
1761;910;1481541996;16
2218;486;1481530514;10
237;775;1481543601;4
896;1408;1481531676;16
549;239;1481511778;16
970;443;1481538321;4
997;2031;1481527410;16
699;352;1481537785;4
27;182;1481522744;16
2313;1073;1481548939;14
141;2029;1481525439;18
655;959;1481517881;14
589;194;1481529238;16
1824;2267;1481517190;4
772;483;1481536283;10
198;284;1481525932;14
673;2262;1481541188;10
1443;229;1481546384;4
1886;910;1481548808;14
1196;351;1481512693;8
2367;528;1481525946;6
782;2199;1481522068;6
997;1926;1481522186;14
943;150;1481528839;18
1768;1625;1481529530;14
181;1111;1481549915;8
1602;143;1481526504;6
106;854;1481515839;18
2325;2014;1481539118;4
1429;424;1481518398;10
900;1458;1481544243;4
1396;98;1481526991;16
1624;2275;1481536467;2
735;1792;1481547546;12
1082;1632;1481542219;10
1195;1453;1481519689;12
98;1784;1481507650;10
1718;101;1481550766;8
2250;2387;1481538425;6
2426;751;1481519308;14
1277;848;1481517935;6
1287;189;1481507913;12
1680;93;1481540657;10
2210;1867;1481550731;12
1001;1443;1481543976;4
682;1742;1481510135;14
2413;1695;1481547619;8
250;888;1481509173;12
453;114;1481509328;4
422;2406;1481519050;14
1631;527;1481527973;12
1441;163;1481513116;8
52;1465;1481527401;6
1107;890;1481523206;16
61;1059;1481519431;6
1291;2265;1481526971;14
1054;768;1481548084;8
2403;252;1481536559;2
729;791;1481539061;12
2389;1401;1481507972;14
1447;2471;1481544844;14
1126;563;1481543963;6
927;630;1481511910;4
1885;566;1481527762;14
876;2343;1481518682;8
1050;109;1481518942;6
139;46;1481518862;4
906;1866;1481550172;18
2139;597;1481536096;6
505;1076;1481544627;18
969;1467;1481519314;4
1428;1101;1481542845;8
1574;1252;1481526631;8
214;237;1481525898;12
360;787;1481519030;8
1107;2434;1481545107;10
1870;1425;1481512086;4
371;2231;1481507734;16
126;1141;1481530830;8
2317;2045;1481529821;12
1124;1891;1481521190;10
1897;1787;1481531950;6
2333;1117;1481537605;14
1823;1421;1481547566;4
428;343;1481530689;2
2021;212;1481530548;6
1423;2018;1481509780;2
520;1623;1481517526;12
1265;68;1481520234;10
1014;1736;1481535740;18
2388;847;1481537710;16
15;313;1481513461;2
523;834;1481535540;2
2409;1631;1481540575;18
2024;1861;1481521608;6
952;719;1481521164;16
1655;2387;1481548030;12
320;1070;1481521752;10
1590;1645;1481511703;2
2380;518;1481540504;18
289;2265;1481546434;4
570;69;1481535966;4
436;892;1481544636;4
1808;1650;1481509310;16
96;54;1481510624;18
659;1681;1481516712;18
2032;92;1481508506;6
1892;1677;1481541013;8
2136;609;1481526164;8
677;2344;1481539786;6
147;767;1481540164;18
1785;564;1481508501;4
378;360;1481520098;14
1408;1471;1481520186;18
874;322;1481533253;12
176;683;1481546581;18
2226;1850;1481547161;12
733;711;1481511562;10
1848;1117;1481507738;2
597;1462;1481507662;6
592;362;1481550810;2
712;503;1481529746;12
696;119;1481546070;2
447;1562;1481522253;4
171;1878;1481547066;6
295;734;1481506912;6
2321;1812;1481525445;4
537;799;1481518347;16
1146;318;1481510566;10
1415;1159;1481533296;16
2417;1046;1481548322;18
1299;1562;1481544461;18
1468;1791;1481529378;2
2351;536;1481527476;12
928;1148;1481537696;4
2085;2211;1481522976;16
692;299;1481548496;6
2352;1751;1481536505;4
908;2359;1481519481;14
606;86;1481508523;12
184;2391;1481515405;12
1925;1076;1481515537;16
244;2459;1481508442;10
1188;663;1481549433;18
76;1271;1481524040;2
1447;2166;1481533030;6
75;1077;1481509744;2
2250;651;1481543377;6
1128;299;1481515713;18
1103;1423;1481540430;6
1159;1837;1481509250;10
2264;958;1481515383;12
932;708;1481535227;2
1489;854;1481531727;12
288;1447;1481544255;4
749;594;1481550886;18
195;450;1481536423;8
374;1835;1481532850;4
1038;2253;1481534585;4
1081;119;1481528184;6
38;657;1481532382;6
449;1078;1481533239;2
1438;1471;1481516177;16
99;1877;1481547714;6
1573;2360;1481541015;2
1254;209;1481535238;16
420;509;1481528115;12
2171;479;1481526762;10
1200;471;1481531958;14
2309;223;1481520305;8
485;1153;1481513349;12
147;1074;1481515151;6
906;1188;1481534723;8
179;1406;1481523505;8
940;2222;1481518523;4
928;212;1481530518;16
1796;1149;1481533772;8
2318;1749;1481534963;18
1667;1029;1481547814;16
113;1553;1481509524;6
287;2259;1481514733;4
720;1570;1481539851;8
868;27;1481510068;8
1717;800;1481513085;2
1404;1671;1481545784;4
1668;399;1481541076;12
1408;1433;1481546632;18
2470;891;1481506962;18
361;977;1481550243;8
2322;190;1481526248;4
2254;2359;1481516042;10
757;153;1481542163;2
2468;2017;1481517773;8
1107;2302;1481514574;8
507;2468;1481539408;14
2205;1583;1481546657;14
1741;528;1481539700;14
1012;319;1481535257;16
1183;1749;1481539506;4
469;2066;1481527856;2
1055;1810;1481510697;16
1603;909;1481525369;2
855;1117;1481544184;16
1712;1817;1481549323;6
938;561;1481533825;18
957;137;1481547710;12
1793;1138;1481533223;18
1584;602;1481524649;10
2232;2164;1481546963;12
1283;1249;1481547356;6
20;882;1481530056;4
1096;1280;1481530951;2
591;1738;1481512443;2
433;801;1481509727;2
2069;2040;1481515300;10
1114;2165;1481513194;2
1712;791;1481507361;12
181;247;1481522549;18
538;568;1481528522;4
1183;1282;1481512423;12
965;605;1481517628;16
1623;1856;1481508075;8
1748;2045;1481512880;16
816;2387;1481525450;6
829;1144;1481514427;16
743;538;1481512069;8
2232;607;1481529323;10
16;744;1481507064;6
316;192;1481535458;18
746;200;1481544463;2
2240;289;1481533825;6
1308;1623;1481541003;4
1665;747;1481511742;4
1589;1100;1481521144;10
15;2267;1481519767;8
1150;2202;1481535285;2
868;1798;1481544585;6
1050;734;1481547273;16
1085;621;1481509479;4
1079;616;1481515662;14
592;1427;1481522395;18
1302;1120;1481513055;8
