departure;arrival;starting_time;n_people
4012;4792;1481482542;12
974;2922;1481503476;12
6600;6971;1481505071;8
4616;1190;1481511476;10
982;2940;1481482071;2
1902;7337;1481486695;8
7130;4702;1481490631;12
1696;4172;1481509896;18
5747;5295;1481488639;12
894;192;1481490662;4
3451;7237;1481504971;2
6328;4269;1481494007;6
1500;3491;1481496311;16
4078;1880;1481482893;18
6531;1194;1481487797;8
1323;4679;1481505193;2
4488;6291;1481499144;14
3768;4945;1481488386;12
4280;4591;1481512880;14
4279;4392;1481479553;10
2527;1272;1481500939;14
4743;5392;1481486159;4
6937;6574;1481484123;14
5533;1654;1481485266;16
1940;6425;1481490025;8
4360;7642;1481501805;12
4175;6513;1481503796;6
3743;6661;1481511268;2
7455;36;1481482427;10
1070;4232;1481487814;12
6050;5403;1481483766;18
5561;2202;1481484693;18
6401;3618;1481487883;8
141;6432;1481509840;6
3424;664;1481508912;14
5414;1684;1481494030;4
5705;3503;1481481708;8
7439;6387;1481508820;8
6510;2479;1481514217;14
6106;3100;1481507681;18
4855;6325;1481496216;10
1873;898;1481513741;10
6067;2192;1481501943;14
250;6899;1481503120;4
1603;6762;1481487071;2
7175;1140;1481484973;2
2177;3332;1481486591;18
3928;5988;1481483358;18
5412;1419;1481504593;12
7133;6060;1481502808;6
5213;2385;1481508057;2
5188;3842;1481484299;8
651;3288;1481495152;14
854;417;1481488190;16
4673;5350;1481481212;6
605;3973;1481489222;18
7046;600;1481501288;4
2926;5317;1481497506;14
7363;5503;1481490759;14
7535;4100;1481498089;6
3927;2645;1481494186;10
5922;7514;1481502680;18
3814;2874;1481499119;12
3909;3199;1481515861;6
3112;4712;1481484370;12
2095;7138;1481501924;8
2802;7644;1481511231;14
4586;1013;1481507863;6
1028;5996;1481496169;6
7614;2246;1481496985;10
2838;5640;1481498320;2
6182;3635;1481505191;4
728;1278;1481490333;6
3472;7663;1481511280;18
2727;976;1481484793;2
6284;7462;1481488415;16
2906;2545;1481501196;6
4465;6589;1481497968;6
324;3089;1481485303;2
6390;4676;1481495280;14
6835;1799;1481480416;6
3465;3330;1481487015;2
7515;2041;1481485806;4
2829;6887;1481511979;14
6270;3389;1481486016;16
4266;2580;1481509318;14
5254;7304;1481486731;16
6298;7366;1481486638;8
2871;5199;1481479936;6
6666;2642;1481510304;12
1217;6840;1481491954;6
1677;2064;1481482331;8
7052;2425;1481502920;8
6671;1560;1481499619;16
4614;6251;1481481234;18
4307;6509;1481502948;6
202;1494;1481488949;2
5671;2120;1481485060;2
5594;2432;1481491481;8
4558;4071;1481480630;2
2273;3566;1481510757;4
5439;1259;1481493839;12
7132;7161;1481492466;4
2372;6620;1481507028;14
5564;4040;1481488711;6
718;529;1481481604;2
6387;3717;1481483097;12
7125;907;1481513909;14
180;294;1481501456;8
956;2779;1481479924;6
5699;965;1481497164;12
6167;6861;1481477880;8
6399;1904;1481513117;6
3528;7618;1481511966;12
730;2591;1481489655;8
4294;3248;1481495500;8
2788;4377;1481489733;10
1768;5936;1481478815;6
1398;686;1481499795;6
3831;6984;1481513924;4
1050;23;1481515940;10
2846;6647;1481494091;14
7208;5314;1481511451;8
2386;7211;1481500182;10
1535;6414;1481482213;16
5308;2371;1481508902;4
3725;6000;1481489707;10
5703;6834;1481482053;12
2944;896;1481492231;16
4488;5400;1481504054;18
5453;3760;1481478255;4
1572;4844;1481481186;4
5071;6894;1481482027;2
5124;6911;1481497491;12
7267;5351;1481499853;2
5518;869;1481513552;8
4307;4760;1481487880;4
4366;1112;1481486920;16
565;5915;1481504022;18
3309;6325;1481510304;16
1677;4383;1481500013;8
1709;7537;1481508335;8
865;7086;1481496427;4
4102;7213;1481497375;12
6061;5636;1481489511;10
6320;7484;1481508962;2
5426;5204;1481485806;2
3558;6833;1481491344;12
1340;6940;1481514829;2
2688;3593;1481496561;16
117;2767;1481479270;12
7081;5004;1481489849;4
92;406;1481486884;8
5850;556;1481485252;14
26;7339;1481484322;8
3863;43;1481506373;4
1782;4540;1481509219;14
3009;5514;1481504242;10
6615;6269;1481512689;6
104;4129;1481512821;18
6486;337;1481503182;2
2694;4184;1481495190;10
4597;364;1481503304;10
265;5211;1481510105;14
2433;401;1481478920;12
4900;2638;1481492811;12
6806;6566;1481478268;8
780;3433;1481483035;2
7377;6204;1481497100;14
1539;3849;1481505558;8
725;7422;1481502736;10
7609;6214;1481507404;4
992;5446;1481500818;18
6433;6758;1481515833;6
789;3830;1481489175;2
5283;5473;1481483474;14
6233;5907;1481511415;12
371;325;1481500548;14
4689;4213;1481504940;8
3079;1161;1481503992;8
1467;5819;1481495401;10
7616;292;1481504453;14
787;519;1481505900;4
6429;2248;1481484762;12
686;1230;1481506617;12
2124;4543;1481515269;14
6020;5622;1481490011;4
3075;3046;1481481357;12
47;7613;1481503550;16
2902;6949;1481495420;18
2945;6322;1481502293;18
1377;3367;1481513874;10
6440;856;1481486926;14
6180;6870;1481510291;12
4754;4329;1481513329;8
830;4609;1481495997;12
5666;1360;1481493825;18
3306;3624;1481515458;14
5840;7418;1481491211;18
5993;4515;1481501335;14
7091;3038;1481488527;6
930;5480;1481502919;10
649;2431;1481482331;18
4960;3249;1481509114;12
4517;2658;1481510327;8
6057;2851;1481484417;10
4751;6849;1481478888;16
3829;3227;1481482818;14
120;5525;1481483196;12
1206;2828;1481514042;14
2412;551;1481485968;8
1814;5325;1481491478;12
2510;3823;1481479361;18
2286;3666;1481515997;10
2858;7251;1481489216;16
1395;2568;1481499709;10
1494;3058;1481510711;14
6727;6308;1481493258;14
2143;6911;1481508452;12
5699;1270;1481512320;8
3510;2886;1481503767;10
4013;6932;1481499750;10
1821;2975;1481512722;6
4838;1606;1481496372;14
4287;7430;1481488807;2
4812;2902;1481497416;4
6110;169;1481496496;12
2162;7223;1481492458;10
1057;4915;1481499325;4
7247;2228;1481488199;2
2646;2214;1481485385;6
3969;3373;1481485099;8
5482;5926;1481504103;14
2418;4714;1481497250;18
6564;1519;1481478163;6
2170;6413;1481485372;2
2642;2197;1481506853;2
4008;2610;1481480665;14
6730;5169;1481505897;14
3899;4508;1481487484;18
7085;4029;1481504854;16
1554;1265;1481515015;6
7073;4809;1481496583;8
2840;3245;1481500637;8
2624;5242;1481479947;14
6272;2165;1481479591;14
5612;6564;1481505254;14
6904;824;1481515024;14
2499;6351;1481479842;16
1595;4002;1481483807;2
3908;5213;1481489099;6
950;2069;1481505566;14
1442;5958;1481496846;10
1282;720;1481490528;6
5853;7459;1481494650;4
7536;4993;1481494189;14
4676;5716;1481488712;16
1224;3690;1481511533;8
384;2672;1481504923;16
2131;2174;1481479354;14
1043;520;1481483547;12
4854;5780;1481510778;2
4112;3910;1481481338;2
2196;6341;1481509776;14
879;2934;1481506902;10
6255;7010;1481501047;4
4217;6342;1481479736;12
4419;4053;1481477439;10
190;5895;1481512689;12
5698;6880;1481510413;4
2578;5992;1481493374;14
1464;969;1481506342;18
7591;2701;1481480451;4
5562;1894;1481486937;12
2375;4035;1481502078;4
1232;5170;1481502034;16
5812;4914;1481505530;6
3842;7479;1481515766;2
2926;2108;1481515277;16
3490;6392;1481496799;14
3979;6649;1481481253;14
4051;702;1481491741;10
3965;6421;1481502605;14
4718;4623;1481504629;10
4949;1875;1481501253;10
2125;7460;1481506679;16
2767;3121;1481508657;2
4473;5845;1481511652;12
2795;724;1481491695;6
1315;7576;1481480529;14
1861;6632;1481505971;2
4134;6246;1481488580;16
4773;7537;1481489650;14
3498;3669;1481515424;10
7557;4345;1481491336;16
2163;2524;1481509126;18
7550;2723;1481503360;4
1652;6150;1481501230;14
5251;5247;1481507542;12
3453;2641;1481486773;8
2583;3118;1481495602;8
5928;3618;1481482489;2
5447;4174;1481511742;12
4089;3847;1481503914;14
6018;327;1481480646;2
2466;7489;1481504907;16
1058;6774;1481483702;18
1237;5481;1481484252;14
4973;327;1481495013;12
5881;2842;1481503141;10
469;6709;1481496415;16
1302;1983;1481501626;16
2660;4346;1481482995;12
2444;5842;1481489494;12
2185;524;1481484760;6
2770;4796;1481515135;2
5000;2980;1481502499;4
2127;4299;1481500077;8
6734;5472;1481479190;14
3868;1647;1481502388;2
518;7296;1481480288;16
1124;6511;1481481378;10
3000;535;1481479981;10
4766;2928;1481500014;2
6191;6340;1481499857;14
4390;3304;1481514810;4
1392;823;1481498839;14
4770;6547;1481487864;18
7171;1126;1481515132;18
3592;6535;1481509085;18
990;6931;1481515349;14
2484;3300;1481510002;6
7646;3228;1481503660;16
5392;2996;1481492692;8
3874;2170;1481484270;6
4903;5643;1481499021;8
6522;3825;1481491391;12
6247;828;1481506568;12
5982;3211;1481514202;4
4336;1206;1481483528;2
2681;1847;1481513338;12
5779;3147;1481493717;16
6729;416;1481504455;16
3871;5028;1481483199;12
1741;7494;1481504979;4
2982;5121;1481479948;2
4442;4296;1481491685;8
2500;1615;1481489122;8
5027;6942;1481507654;2
6886;5425;1481510385;18
7639;6623;1481506473;4
5355;2567;1481494840;4
4323;5544;1481513054;16
3758;7637;1481483237;10
4912;1956;1481509848;18
7447;496;1481503841;6
2532;7205;1481516051;12
5074;7125;1481477719;8
7339;6815;1481493948;18
1050;2781;1481487570;8
815;6320;1481515021;2
734;5573;1481489110;12
817;5942;1481497760;10
4152;2849;1481507836;16
2646;4078;1481488148;8
5652;603;1481500450;2
4972;924;1481506975;6
3144;4248;1481502547;2
6746;532;1481499775;16
3153;7093;1481490418;10
2937;57;1481495162;6
3636;654;1481497467;8
2380;692;1481496393;4
7218;7634;1481496457;14
460;97;1481485114;6
3456;2763;1481492276;2
4693;967;1481483006;2
6875;2963;1481501598;12
4388;5163;1481492735;2
6967;4590;1481507294;2
5963;3958;1481511975;14
4299;3549;1481495161;10
1958;7437;1481481921;12
2539;6423;1481506519;14
6577;2291;1481484409;8
7030;6823;1481492894;4
2977;5657;1481508109;18
6748;2344;1481501799;6
6204;4539;1481503672;2
7164;2418;1481495364;14
132;1345;1481479112;14
5148;2959;1481496901;2
7167;1300;1481509931;16
421;1195;1481492838;8
3847;5551;1481495080;6
6587;2154;1481497094;4
4262;7400;1481486429;12
3667;3283;1481478984;18
2871;2375;1481507811;8
7007;5123;1481497523;4
3983;1355;1481501621;14
1777;2076;1481515926;6
6389;309;1481491766;18
1213;6720;1481482321;14
1199;7323;1481502346;12
1251;5010;1481494754;14
4011;3489;1481509230;16
633;3172;1481500247;2
3096;6438;1481499410;14
5361;2697;1481499653;14
1939;7485;1481502706;18
6100;4973;1481493351;6
167;508;1481509320;6
6426;4460;1481477843;6
307;2836;1481482101;16
2741;7516;1481496040;2
4489;575;1481503868;16
2509;4724;1481493482;14
7063;789;1481507736;14
3713;7574;1481504783;4
7021;6566;1481498723;8
4853;3272;1481501587;4
6416;2712;1481480540;10
7473;5846;1481490793;8
6734;1869;1481509236;2
317;712;1481500652;4
1101;5118;1481493041;10
1189;1164;1481488521;18
5004;3218;1481481997;4
706;483;1481515704;8
3866;765;1481505179;8
2458;6608;1481481304;2
5171;2291;1481488442;14
871;2082;1481505499;8
7268;5350;1481503185;8
4629;3532;1481490811;4
1967;3700;1481505354;18
889;6994;1481477762;14
256;2439;1481494066;12
1325;7622;1481494295;4
5063;5188;1481495705;16
754;5388;1481515076;2
6148;6170;1481501557;4
5462;1756;1481499853;16
1817;7639;1481498535;16
6464;3877;1481483178;18
4364;6588;1481480307;14
1942;2099;1481484810;4
1392;2550;1481513502;8
6599;324;1481507828;16
935;3021;1481491309;14
2566;6665;1481481991;6
838;1237;1481513277;12
2619;7567;1481514524;2
27;299;1481502833;18
5318;1572;1481489942;18
2659;748;1481489755;16
7331;4094;1481511317;6
176;2128;1481495122;18
908;6962;1481505337;10
4381;6107;1481503615;14
1553;2905;1481510708;8
6995;5436;1481498169;10
7109;6498;1481504937;2
1756;5929;1481512860;12
256;2125;1481512128;6
1811;6359;1481485340;6
1511;3174;1481498281;6
1575;4196;1481491369;8
4893;2135;1481487165;18
474;5287;1481512373;10
6355;6245;1481478937;12
5965;24;1481484156;4
2420;5005;1481492652;2
5199;4165;1481511447;18
2646;5262;1481501281;16
1353;6362;1481516049;10
6742;2341;1481501035;2
3156;5200;1481509222;8
6194;1938;1481479917;8
7432;4404;1481492854;8
7169;5907;1481477963;4
3701;2080;1481506253;4
4927;1781;1481507297;10
5892;6123;1481487965;18
606;654;1481514376;2
4367;6626;1481485410;4
238;1376;1481509879;12
630;6586;1481509027;2
5343;150;1481496544;8
2206;5060;1481511250;16
2570;6195;1481507653;10
4898;11;1481487408;6
690;476;1481515632;10
1658;2420;1481506726;8
4391;3450;1481480029;8
5600;5430;1481505807;12
7178;5997;1481514629;18
1442;6564;1481505700;16
399;5633;1481484254;8
3013;1756;1481502750;16
3197;5209;1481498945;10
5594;2871;1481496336;4
5388;6101;1481488158;14
2803;126;1481507681;6
7620;1562;1481489804;2
5457;2724;1481491470;10
6423;3976;1481506416;14
1932;5532;1481500836;12
1027;6413;1481508559;16
7531;6371;1481511001;10
208;7194;1481479586;14
3476;1270;1481488889;2
3596;618;1481479333;14
7440;5293;1481488437;8
2481;7453;1481487224;12
7216;683;1481503271;10
3790;4650;1481485576;14
4617;2738;1481515801;8
6066;5618;1481498576;4
3107;5926;1481483275;8
2289;816;1481500272;10
1797;6329;1481506703;18
5668;5784;1481497313;8
1313;6947;1481491569;18
6900;4679;1481488091;18
6752;1369;1481483908;4
1925;6991;1481483496;6
3859;6126;1481501534;2
3850;2987;1481487814;6
6458;6718;1481496217;18
118;1719;1481489927;12
1776;4776;1481487448;14
5960;410;1481490555;16
904;4633;1481501372;18
112;6204;1481501022;2
1091;2721;1481484109;10
858;4538;1481491262;10
7240;180;1481484068;14
2239;1900;1481514775;14
1335;96;1481483816;4
6140;691;1481494594;8
1594;7514;1481490265;12
7119;328;1481493316;18
6348;6573;1481496754;2
4934;450;1481483842;18
1244;893;1481511735;18
2094;4316;1481491778;8
5901;4433;1481486430;14
7510;1162;1481483624;16
6827;89;1481497777;4
1247;1916;1481495009;10
1261;1849;1481499322;4
2702;5982;1481512149;14
2743;6340;1481486855;2
5413;5796;1481483349;12
1541;3250;1481481576;6
2858;3416;1481484980;16
24;680;1481488126;16
1268;4400;1481480909;16
5343;3842;1481507696;16
510;5130;1481496346;18
3491;6054;1481484635;16
7493;7218;1481477999;14
4113;5155;1481487077;10
2937;1349;1481495099;2
3453;4635;1481488231;6
1411;5307;1481492782;10
3706;1768;1481502314;4
5637;7263;1481506334;12
4255;5857;1481504897;6
3011;6846;1481515409;8
168;3674;1481512340;18
6857;4923;1481514311;8
879;4557;1481498541;4
2472;6311;1481513979;16
3629;4268;1481487075;4
3062;5812;1481478654;2
1923;3159;1481514514;16
5195;5530;1481480135;18
6795;824;1481481042;8
1616;2448;1481512833;6
2560;4583;1481499184;14
2617;3065;1481514536;4
3307;2359;1481502117;14
3647;7561;1481490585;10
3176;5386;1481491378;6
6919;5723;1481493601;16
1953;601;1481504612;2
4273;7199;1481495189;16
7365;4456;1481504516;6
5343;582;1481478609;10
4113;6311;1481515990;2
3811;3319;1481488399;16
3501;4901;1481505234;6
3175;2448;1481511027;16
2783;5340;1481511597;14
4601;1420;1481493106;10
5616;3197;1481509830;8
6959;7038;1481477593;10
4498;6525;1481500987;10
6750;912;1481512878;4
5652;5457;1481515372;14
2232;7380;1481495466;18
5115;7166;1481509904;16
3639;2435;1481505569;6
3521;3892;1481507988;18
4999;5387;1481479978;4
3773;1225;1481493482;2
441;7171;1481502841;8
3578;4116;1481504309;4
775;2271;1481492857;4
5189;1630;1481502221;12
4790;4622;1481501735;16
6478;1775;1481506340;6
1901;1688;1481495629;8
2574;1771;1481498962;10
1605;3732;1481496198;10
1751;5494;1481484844;12
1427;2062;1481479192;2
7519;4958;1481500448;14
354;6494;1481489905;16
5891;2099;1481499454;10
702;6462;1481485724;6
2846;710;1481502092;18
2524;4583;1481478329;4
2416;344;1481506404;2
1938;7645;1481497248;14
1027;2965;1481514810;10
3970;2098;1481495779;16
2005;6081;1481498258;8
6315;4323;1481499293;10
6045;2930;1481507566;10
226;2202;1481514771;12
2266;3745;1481484658;8
5208;4664;1481477773;10
3859;6962;1481505227;14
4983;1335;1481508451;6
4834;4509;1481500861;6
39;219;1481512507;6
4905;4890;1481498640;2
7123;742;1481488249;14
6960;2214;1481485232;16
4259;4249;1481481373;14
1164;6036;1481501694;10
1315;5049;1481486765;6
6612;3861;1481504561;10
6833;1765;1481500863;6
5577;5504;1481494555;14
5298;114;1481496792;14
7580;5134;1481500460;16
3428;2971;1481498697;8
7104;677;1481479078;16
3335;5154;1481500319;2
3102;3524;1481478559;16
2591;5724;1481510717;16
4860;6580;1481491920;10
42;4822;1481488556;4
4105;3431;1481490777;10
6169;1213;1481505476;12
354;4787;1481505408;10
7220;6399;1481513023;10
1318;5588;1481492584;16
248;2584;1481490088;2
5331;7560;1481504309;10
2670;3988;1481502712;8
6860;103;1481510512;6
5300;2957;1481514226;6
7658;5450;1481478838;16
2143;3921;1481488368;14
1087;215;1481493613;12
447;1032;1481502552;8
4482;3692;1481513083;2
7444;1881;1481509750;18
7145;3039;1481482785;14
4180;3613;1481514272;6
3711;5589;1481497288;6
5195;4644;1481509799;18
5557;955;1481477459;8
3424;2053;1481479193;14
1491;1387;1481503207;4
2533;3473;1481505808;4
3166;605;1481488583;16
7400;1149;1481493864;14
1142;2494;1481478943;10
4163;3345;1481484632;12
3059;5245;1481514801;6
6414;2559;1481489806;16
4985;5649;1481480132;6
1381;236;1481512313;4
4767;1180;1481505316;14
4655;5093;1481479300;14
7572;6352;1481493477;10
1638;1712;1481482632;18
7301;2185;1481482223;18
2336;2730;1481477912;16
2064;6233;1481511456;8
5010;5569;1481496088;2
7474;455;1481503702;18
980;3016;1481507772;8
6965;816;1481483981;8
3902;6770;1481515831;6
489;1729;1481498613;18
7403;5809;1481508764;18
2796;7434;1481487931;4
2701;1144;1481492323;16
4669;3265;1481515043;18
60;5937;1481499066;14
6155;4728;1481510244;12
7335;1160;1481487125;10
4801;229;1481492875;14
5458;6321;1481487243;16
7386;5494;1481485200;8
3683;3021;1481495421;14
1461;6806;1481496425;4
4696;4114;1481511676;4
1746;3504;1481505838;12
6598;6425;1481486943;14
7208;7437;1481487711;10
7372;1769;1481491650;12
541;687;1481495879;14
5649;6132;1481490010;12
2549;6544;1481481070;14
2967;4585;1481486059;16
6403;648;1481506857;2
3664;7325;1481501855;4
6450;4738;1481513922;14
4395;3867;1481501133;6
3478;1490;1481504055;6
6480;5055;1481512800;12
6665;4545;1481508925;10
1554;1644;1481506449;8
5156;6354;1481502001;18
3240;790;1481509272;10
2001;1685;1481509931;10
8;3861;1481483300;4
6264;2885;1481491886;8
446;3538;1481484700;8
5611;7392;1481480226;2
592;7387;1481504039;6
4253;4036;1481496002;4
3650;3715;1481514219;12
3906;5021;1481501049;4
2468;4422;1481512616;18
2300;5227;1481496915;8
1101;5783;1481484045;2
425;2724;1481489635;4
585;6423;1481510082;8
1955;6741;1481492199;10
1757;740;1481489326;14
4693;2439;1481506115;16
179;4520;1481508989;14
5939;5443;1481509551;4
6090;643;1481513227;16
2069;5238;1481501828;12
4481;3871;1481479405;18
6555;7350;1481488739;8
7218;3361;1481488075;4
2149;114;1481509085;18
3095;7445;1481487830;4
2693;4894;1481503226;16
1944;2592;1481505692;16
5941;6546;1481486190;10
6194;5392;1481514147;10
4402;475;1481514517;2
5608;2345;1481511788;6
1984;1324;1481489406;4
6125;1645;1481504672;12
6785;1774;1481501357;18
3143;3613;1481508871;18
4060;1510;1481501276;6
5000;3964;1481503532;16
4521;7427;1481515335;12
3491;2570;1481492395;14
2445;2375;1481486841;10
6736;7527;1481515457;14
152;1407;1481489580;2
5815;1361;1481506257;2
3234;7656;1481509142;8
1610;4275;1481505561;6
1615;2483;1481478101;10
3736;4037;1481510681;6
5831;2361;1481478640;14
5113;950;1481501824;18
730;3908;1481491655;6
1607;2914;1481506063;16
1626;4957;1481504601;12
2758;269;1481516261;16
2996;2837;1481490126;10
2810;5660;1481495265;4
3691;3110;1481487058;14
83;2709;1481497025;16
4829;2503;1481513259;10
4886;6593;1481493953;8
4054;3154;1481500462;4
4251;319;1481500067;14
2866;3697;1481512276;6
4037;2176;1481515671;8
733;4126;1481484580;12
7536;2275;1481516006;6
7631;6874;1481490150;18
5757;7411;1481491157;2
4285;3723;1481511323;18
5798;6465;1481484593;14
790;3153;1481513260;6
2456;7120;1481489264;8
3916;4066;1481512832;12
229;2529;1481490157;4
844;6804;1481491768;4
2787;3220;1481494967;6
4370;6980;1481497482;4
3780;3936;1481507962;8
281;4667;1481501220;8
7356;7353;1481514671;4
7093;382;1481497131;4
2931;6747;1481491803;2
1782;3674;1481490109;4
2629;4170;1481508957;8
847;5607;1481488512;12
3349;264;1481495166;10
4783;2127;1481509559;16
772;3103;1481481742;12
269;2679;1481514330;14
5590;1814;1481489568;16
1691;3038;1481509236;10
6423;5233;1481508656;18
441;6788;1481504922;8
6165;2616;1481488792;10
1312;3159;1481488698;6
6537;6795;1481495311;10
7531;3717;1481498536;14
7472;7426;1481478216;14
1246;7313;1481505030;12
5182;1759;1481514576;14
5680;322;1481507504;12
5065;1887;1481508490;16
1562;7599;1481506711;12
5992;935;1481501939;14
1821;568;1481482072;2
6870;6578;1481503897;16
2867;3134;1481508453;2
2731;1281;1481483640;10
6383;2009;1481491441;12
1300;5016;1481482618;6
6912;7038;1481484723;4
278;6953;1481491887;4
4829;5044;1481505817;16
193;936;1481483444;6
4849;6713;1481496464;16
3296;6547;1481487205;18
4717;5274;1481492348;4
3792;3768;1481488573;4
3693;5168;1481481119;8
6411;4078;1481491482;14
833;2436;1481477878;6
71;3770;1481480314;10
5826;3323;1481477705;2
6828;4382;1481502684;8
6832;2054;1481488924;2
39;2498;1481485716;12
4070;6161;1481509916;10
6297;6329;1481498794;8
1753;5177;1481489479;12
6551;823;1481486825;6
7094;197;1481502947;4
4199;5199;1481511429;12
5917;7284;1481512343;12
1062;5763;1481478760;16
2260;4993;1481500505;8
1509;4503;1481507610;4
627;7087;1481509311;2
6396;1244;1481483722;18
6487;6340;1481511127;8
6444;4348;1481493654;4
6092;6172;1481502285;2
5011;5399;1481516029;4
7190;2500;1481513016;6
7015;5074;1481512184;4
636;1066;1481491691;4
7621;3807;1481489270;16
1647;7382;1481509691;8
5473;5095;1481488905;18
2855;7027;1481487189;8
2626;7289;1481494926;8
7330;1317;1481485854;4
3027;2233;1481478849;18
5914;545;1481482550;18
4059;5245;1481509713;18
6486;2798;1481484199;12
4026;7343;1481490852;12
6935;6413;1481494997;2
6232;3746;1481480858;10
6904;1180;1481510388;16
3417;7577;1481511025;18
6725;6210;1481508562;2
6287;3804;1481493901;6
3536;3571;1481486049;4
2212;854;1481505198;16
3287;7613;1481482569;18
4175;2094;1481503596;12
4731;3049;1481497737;16
509;4253;1481487014;10
4185;3620;1481515877;6
3854;631;1481510102;4
6475;2967;1481513126;8
407;1000;1481515370;8
4931;933;1481499027;2
4608;3879;1481515063;4
356;2605;1481479090;4
3309;477;1481483071;10
7278;1504;1481494525;10
7565;5249;1481478391;10
4634;114;1481487226;6
7437;1891;1481503012;4
1564;3402;1481489204;18
4127;1216;1481485268;18
184;4456;1481492678;8
4634;3670;1481514705;12
1712;6439;1481489966;10
4321;6444;1481496205;12
1606;2843;1481489960;2
2169;962;1481510770;8
3157;324;1481504258;12
2795;6104;1481512946;12
6950;1126;1481484830;14
3879;3619;1481512182;6
4225;2671;1481482744;12
3367;5276;1481502074;6
6831;3715;1481514663;12
5139;13;1481486190;16
2571;5193;1481481118;12
713;6521;1481511521;12
2337;4828;1481478576;6
1600;2075;1481503964;2
6993;2168;1481509462;14
3955;2049;1481497919;4
2635;6859;1481500351;14
3759;5349;1481504113;6
5940;6144;1481486759;2
2615;6206;1481486540;8
2861;2014;1481478178;2
4386;4286;1481499385;2
315;157;1481508252;14
2688;4778;1481505831;16
363;5070;1481505705;6
10;4050;1481482381;8
4451;6899;1481491997;8
2410;5555;1481489997;14
502;6025;1481513151;14
1743;4987;1481479724;18
592;5900;1481490924;6
7556;4639;1481493344;16
2287;4061;1481506244;12
1148;1573;1481492110;10
736;1386;1481495678;18
773;3225;1481482108;12
3919;2859;1481514405;10
2182;5750;1481509170;16
347;712;1481496621;4
3851;7169;1481496117;18
6495;503;1481489260;10
1253;4000;1481508538;14
7621;7664;1481511084;2
6569;2668;1481511358;16
