departure;arrival;starting_time;n_people
147;320;1481539679;2
278;197;1481523274;10
347;171;1481511969;2
345;379;1481537735;14
424;451;1481538247;16
466;91;1481529759;8
40;440;1481514877;2
94;334;1481544715;12
467;113;1481536617;16
8;78;1481529056;16
158;121;1481517475;4
386;188;1481532317;10
62;232;1481547549;12
479;156;1481522788;14
184;302;1481521570;2
445;347;1481542833;8
178;374;1481517223;2
141;1056;1481520086;6
420;190;1481543755;4
308;1323;1481525724;12
387;85;1481517436;12
127;227;1481530902;14
236;56;1481540805;16
196;101;1481522619;10
420;80;1481515661;18
264;168;1481537368;12
85;248;1481546228;4
76;127;1481511158;6
418;297;1481525601;6
69;1055;1481525931;16
241;456;1481525101;8
260;368;1481519079;10
189;373;1481511643;12
51;47;1481519355;4
358;15;1481511451;8
238;342;1481526896;10
314;1224;1481511552;4
456;124;1481542466;2
314;92;1481523985;16
191;93;1481518160;12
96;1223;1481546637;12
370;425;1481524947;2
849;83;1481510553;10
264;145;1481530223;6
82;401;1481524551;12
214;36;1481521089;4
385;106;1481517139;12
1267;1133;1481521391;12
445;143;1481535310;6
416;135;1481516559;2
768;318;1481531628;8
321;122;1481511435;8
192;457;1481536026;16
158;394;1481532415;6
7;49;1481527360;10
369;451;1481536650;4
479;276;1481513355;2
285;315;1481514511;6
1332;315;1481547479;8
132;20;1481533617;10
851;275;1481510121;16
148;441;1481545811;6
271;240;1481527381;8
118;854;1481517654;18
19;7;1481522741;12
430;58;1481540781;14
156;78;1481530712;16
2;92;1481531116;16
14;402;1481531232;4
853;274;1481527503;10
155;229;1481529360;10
18;217;1481538124;4
36;202;1481511482;10
1334;275;1481516593;14
425;326;1481536678;2
205;235;1481517810;4
65;223;1481543041;8
118;178;1481530678;18
210;413;1481540690;2
445;360;1481511297;10
153;1271;1481541975;18
424;88;1481520730;8
69;222;1481529106;2
275;465;1481544359;18
256;199;1481541102;12
109;98;1481513397;4
815;29;1481520049;2
344;1332;1481519321;14
103;464;1481517942;14
192;449;1481528516;18
384;763;1481520329;8
317;174;1481529196;6
225;1217;1481543046;12
60;1332;1481545786;8
289;36;1481541005;12
424;364;1481514155;10
45;32;1481530992;10
304;94;1481521700;14
107;769;1481511018;2
458;307;1481540817;14
1333;399;1481513306;10
400;294;1481526287;8
1130;389;1481533650;6
427;293;1481523772;4
416;197;1481539338;4
759;232;1481513206;10
426;234;1481530712;18
458;404;1481530553;18
130;265;1481520790;6
282;110;1481519244;6
767;481;1481535345;14
124;392;1481509827;4
275;1052;1481531522;12
214;1053;1481536184;10
228;1271;1481527601;14
95;130;1481522335;14
299;90;1481514725;2
478;461;1481517450;4
120;178;1481530793;6
401;450;1481538255;18
209;149;1481541819;10
198;251;1481514493;6
251;326;1481535911;14
48;125;1481520287;16
202;77;1481517020;2
242;322;1481537777;16
21;333;1481536736;18
348;110;1481527665;14
224;480;1481545283;2
296;360;1481520573;2
389;773;1481536711;10
441;365;1481544238;4
7;38;1481535907;18
1329;181;1481542889;18
87;1052;1481518797;18
405;131;1481522684;2
49;133;1481545159;6
106;184;1481536717;6
234;122;1481543693;2
200;377;1481528423;12
124;769;1481518460;16
174;400;1481544879;10
80;136;1481537016;16
1186;364;1481536089;8
44;106;1481514310;12
219;283;1481544697;2
147;25;1481521706;14
235;451;1481521658;10
767;246;1481521925;18
341;382;1481512157;2
140;95;1481514901;16
814;277;1481530303;6
28;244;1481536412;16
278;1186;1481521991;8
195;353;1481514227;12
767;31;1481515277;6
142;759;1481546890;8
281;364;1481511130;14
129;64;1481532268;14
1323;180;1481533470;2
405;233;1481534994;16
353;772;1481531083;16
359;1053;1481510755;14
22;775;1481535691;14
385;152;1481528300;2
54;162;1481518667;18
354;209;1481524520;18
31;22;1481513496;10
223;42;1481520625;18
9;334;1481513237;4
1349;1332;1481510467;12
307;1331;1481544818;10
11;251;1481540289;6
116;412;1481521794;14
416;21;1481539046;14
135;439;1481533033;10
57;1334;1481527027;10
87;34;1481542200;8
25;163;1481526684;2
181;355;1481539828;4
194;409;1481526901;10
157;231;1481542064;14
1334;758;1481532198;8
368;37;1481521458;14
213;319;1481537046;4
399;367;1481532140;10
222;58;1481526978;6
375;316;1481516298;2
465;156;1481540950;6
132;250;1481522624;2
121;54;1481521887;10
212;366;1481511661;8
64;768;1481533485;6
245;161;1481530439;18
227;332;1481526595;18
417;389;1481517069;10
42;49;1481529239;14
168;275;1481525490;12
270;139;1481540111;4
83;282;1481524608;6
7;74;1481535332;2
90;226;1481527910;8
1224;13;1481542183;14
1329;763;1481510656;4
31;119;1481532812;6
113;142;1481510122;8
757;183;1481544255;2
17;136;1481519727;18
186;233;1481510014;2
285;450;1481529487;12
56;756;1481545082;14
195;364;1481525001;8
355;261;1481533826;18
434;1350;1481515008;8
69;14;1481540762;8
445;215;1481515981;8
281;51;1481524219;6
187;438;1481546696;12
354;45;1481532268;2
210;385;1481514218;10
760;268;1481525918;10
292;249;1481513417;10
310;164;1481539119;8
816;92;1481512607;14
434;391;1481531757;6
17;14;1481510046;6
280;24;1481535298;14
422;346;1481514151;4
91;70;1481538114;4
257;273;1481547627;2
415;244;1481521247;8
256;854;1481539690;12
462;409;1481536015;12
310;208;1481531732;18
253;406;1481546464;4
399;461;1481530060;14
174;1336;1481540531;10
159;116;1481512837;2
337;286;1481514425;2
34;295;1481513755;12
150;224;1481513259;16
306;1130;1481540414;2
351;146;1481538926;4
132;420;1481528387;14
321;47;1481544978;10
215;192;1481540193;12
427;34;1481545873;18
157;458;1481526384;8
214;151;1481530387;2
73;417;1481538319;6
64;268;1481515721;14
326;376;1481523954;2
1337;169;1481517517;6
57;168;1481525575;12
320;234;1481512619;16
257;181;1481511508;12
477;322;1481545403;14
101;3;1481547171;2
775;209;1481542313;8
267;436;1481546484;8
380;341;1481517582;8
155;242;1481526201;12
343;66;1481536859;18
438;270;1481544120;12
152;251;1481531459;12
19;463;1481546036;12
449;1053;1481540869;12
854;134;1481530450;16
187;19;1481515193;8
1187;232;1481539973;4
199;285;1481517629;2
341;381;1481543677;18
436;360;1481517144;12
396;480;1481533700;12
845;62;1481528334;4
1242;764;1481544910;4
3;314;1481517662;12
274;173;1481517006;2
454;425;1481534521;6
758;813;1481509839;4
417;772;1481546420;6
212;185;1481544795;16
37;65;1481534698;14
1132;456;1481535443;18
239;1329;1481529059;14
773;303;1481527773;18
317;34;1481510704;16
131;373;1481540250;2
1130;72;1481539266;14
361;1331;1481547623;14
757;772;1481509838;2
72;162;1481526773;10
105;31;1481537571;2
120;372;1481527611;4
286;59;1481525264;18
162;138;1481547452;12
103;758;1481537560;2
172;354;1481547191;14
775;770;1481516915;6
298;216;1481538969;10
303;212;1481536034;12
848;293;1481523334;8
87;762;1481526514;12
1323;34;1481511223;2
1131;382;1481529784;18
16;202;1481510204;14
429;759;1481538532;4
183;764;1481532388;10
389;392;1481519834;12
339;321;1481525010;8
210;1132;1481513131;12
306;138;1481513655;14
67;312;1481546132;16
364;244;1481524405;8
212;1;1481545096;8
80;358;1481526983;12
359;376;1481546818;16
845;283;1481510780;4
68;275;1481540213;8
366;1131;1481514296;18
259;421;1481538868;8
319;137;1481532813;16
405;326;1481546825;14
368;90;1481517193;14
394;1223;1481529809;8
359;2;1481540752;12
361;327;1481510415;16
292;266;1481542952;4
86;224;1481521230;18
219;460;1481542334;10
437;300;1481523835;12
128;442;1481535136;10
206;342;1481513722;12
421;393;1481531793;2
141;288;1481525790;14
133;425;1481518118;18
293;460;1481536870;6
31;464;1481542131;4
150;362;1481530777;6
158;122;1481540589;12
49;195;1481546228;2
74;27;1481518869;10
24;817;1481543181;16
772;72;1481536351;8
296;1242;1481514475;18
125;100;1481533999;2
1354;191;1481527771;16
463;68;1481533548;18
1334;408;1481519938;14
87;439;1481522245;18
817;208;1481540440;18
246;64;1481518278;18
1267;271;1481536459;18
358;381;1481516105;6
847;165;1481537934;8
23;148;1481528767;12
360;413;1481545049;18
108;64;1481521848;6
121;1337;1481526687;8
154;60;1481537057;2
63;296;1481547547;4
264;351;1481514549;12
385;264;1481516440;8
39;365;1481516989;16
45;91;1481521448;18
429;414;1481535041;12
245;1243;1481543846;10
51;326;1481515837;18
284;363;1481535051;16
1331;94;1481527050;4
126;105;1481537188;10
248;67;1481539915;8
249;329;1481523684;10
851;200;1481518480;2
316;356;1481521285;6
115;374;1481534776;12
427;143;1481528911;6
279;222;1481520429;18
300;215;1481513405;10
86;195;1481538537;6
118;371;1481546897;12
176;350;1481537727;16
386;1329;1481512545;4
113;467;1481519007;12
216;207;1481539201;10
1335;2;1481513661;12
146;214;1481514684;6
11;59;1481547621;2
32;468;1481524611;2
384;765;1481514500;8
152;429;1481515355;14
131;367;1481521448;2
236;98;1481528137;12
132;104;1481519609;14
382;352;1481546435;14
223;1267;1481546954;14
36;102;1481522489;18
426;353;1481546457;4
40;264;1481517359;14
854;77;1481546074;12
303;67;1481526443;8
411;1129;1481541172;10
39;845;1481543115;12
850;159;1481527546;4
125;847;1481510573;6
3;377;1481513347;12
469;1337;1481518137;14
12;312;1481512048;6
169;8;1481531826;4
760;346;1481523405;14
427;29;1481546109;10
385;847;1481543471;2
477;185;1481542323;2
464;360;1481517305;8
234;186;1481510899;14
13;126;1481541897;2
96;160;1481513478;6
182;46;1481529268;16
457;440;1481516251;8
91;416;1481538693;10
1320;1331;1481533589;6
1348;402;1481523556;16
233;409;1481523391;10
115;51;1481532781;8
14;303;1481523290;18
242;331;1481525824;6
2;319;1481547444;8
165;364;1481518518;18
27;72;1481544764;14
103;51;1481534704;18
396;28;1481525368;6
762;251;1481522706;14
340;82;1481527351;12
292;187;1481546915;10
436;190;1481532185;2
435;816;1481525496;4
132;243;1481533155;8
349;83;1481542188;12
347;208;1481521492;6
376;14;1481525968;14
410;351;1481539356;6
263;765;1481541661;18
166;1320;1481543533;4
74;18;1481536810;18
390;46;1481510082;14
326;452;1481534334;6
1335;131;1481530294;16
131;273;1481520427;12
1051;326;1481528824;12
91;439;1481521940;18
156;70;1481544409;14
368;158;1481538572;6
852;416;1481514487;8
17;1347;1481541391;18
203;372;1481525673;8
208;363;1481542337;14
449;466;1481534440;18
1224;320;1481534406;10
90;234;1481534244;18
29;179;1481542094;16
20;132;1481532239;10
106;365;1481534838;12
304;352;1481536982;14
768;113;1481536966;6
316;376;1481527076;4
400;129;1481537979;16
157;290;1481522834;4
171;90;1481533632;8
1129;416;1481519143;2
273;442;1481536979;2
223;329;1481532293;16
232;167;1481547032;6
149;72;1481520432;2
307;324;1481534278;18
301;407;1481547058;10
90;392;1481531404;14
251;218;1481521121;12
247;374;1481537491;14
349;194;1481532613;6
160;415;1481538594;4
216;18;1481522488;2
149;761;1481543102;18
335;437;1481538722;8
125;13;1481510166;6
44;383;1481530930;14
355;211;1481524592;16
417;349;1481531240;10
465;359;1481519961;14
852;220;1481519763;10
761;448;1481517907;8
357;1;1481541019;10
152;479;1481529444;16
252;269;1481520952;4
121;1350;1481514360;14
82;115;1481545200;12
214;146;1481517832;18
362;31;1481538441;2
134;1347;1481520679;14
129;423;1481526215;16
396;457;1481533952;16
760;70;1481545608;12
258;311;1481535248;16
338;431;1481528250;6
60;426;1481539182;4
242;289;1481513511;18
290;1198;1481514274;2
289;65;1481513565;4
469;397;1481518971;18
253;268;1481518686;6
345;205;1481520619;10
263;443;1481541020;8
60;331;1481515759;14
120;372;1481513594;12
369;76;1481526508;10
9;182;1481536204;4
272;127;1481531510;16
31;354;1481516031;8
87;421;1481538569;8
172;267;1481530874;18
60;247;1481535872;18
87;298;1481545795;8
152;50;1481543851;6
20;368;1481523877;4
1054;1051;1481513399;16
371;481;1481531286;12
340;59;1481526297;12
1334;72;1481543597;12
15;389;1481540307;14
386;849;1481532577;18
40;143;1481524643;4
1;249;1481543833;8
102;89;1481527717;16
1133;163;1481541060;12
816;66;1481511922;18
433;77;1481526538;18
420;309;1481526773;18
428;48;1481515161;18
1329;1348;1481519487;10
286;338;1481524007;8
205;386;1481534734;12
89;312;1481526611;16
3;201;1481544785;16
16;428;1481546529;10
340;1055;1481519300;14
65;775;1481530345;14
445;211;1481527320;16
184;425;1481543781;12
411;335;1481526866;4
1332;110;1481515724;2
291;411;1481517449;14
263;224;1481525483;8
177;209;1481533136;8
394;458;1481545633;4
325;11;1481535719;14
106;412;1481535694;8
306;369;1481540132;8
178;76;1481536861;16
6;376;1481538741;4
136;65;1481515987;14
762;314;1481520568;16
338;442;1481542511;8
180;113;1481525222;12
44;69;1481521589;2
760;93;1481536792;10
171;80;1481536939;10
163;449;1481545427;6
126;117;1481544252;8
140;1335;1481527070;12
1187;33;1481527509;18
38;271;1481514575;6
155;121;1481545381;10
461;1223;1481537155;6
118;35;1481521572;8
351;758;1481540136;8
299;117;1481519534;8
420;247;1481543943;12
1333;346;1481513851;18
167;269;1481545569;4
55;54;1481540080;12
246;383;1481535335;16
229;234;1481544421;8
193;101;1481527367;4
278;445;1481545387;4
121;273;1481530921;14
1349;317;1481510994;14
271;292;1481530228;14
271;150;1481526982;18
192;280;1481518903;2
1333;218;1481513973;18
193;383;1481525134;4
308;847;1481542816;6
282;229;1481523069;10
437;446;1481532221;14
130;85;1481530242;6
181;361;1481529629;12
424;1186;1481544086;12
324;30;1481513270;4
331;257;1481518787;16
55;425;1481522783;16
847;288;1481533215;14
48;23;1481526973;10
391;281;1481519210;4
90;1271;1481525003;2
189;230;1481522297;4
185;118;1481521666;18
252;462;1481530920;4
209;360;1481524030;12
385;775;1481539194;12
311;380;1481511390;12
290;338;1481538852;16
382;36;1481538310;18
1350;406;1481536823;6
372;279;1481547200;6
456;81;1481536384;14
1223;332;1481539287;4
357;167;1481527979;4
227;814;1481511174;2
176;1187;1481514925;6
38;29;1481512478;18
250;153;1481540366;14
204;178;1481541067;14
184;334;1481514057;12
2;442;1481535192;10
24;298;1481514852;4
121;307;1481515700;16
129;95;1481515140;12
775;28;1481529138;8
232;200;1481516412;14
1055;464;1481540071;10
320;179;1481530378;2
33;394;1481533954;8
49;291;1481531074;8
1350;373;1481533497;14
756;335;1481516305;10
145;1350;1481544594;18
1332;215;1481531821;10
1347;47;1481526038;14
200;430;1481530249;8
166;274;1481528257;12
296;123;1481545449;2
373;415;1481520991;14
61;435;1481522484;8
179;452;1481525408;18
1186;113;1481541634;8
173;817;1481546928;8
431;299;1481540595;6
361;376;1481514331;12
814;358;1481545922;2
172;133;1481530986;16
301;17;1481525261;16
309;121;1481544423;12
436;276;1481546690;18
377;360;1481540060;14
123;369;1481513019;18
323;412;1481527312;6
765;241;1481524409;8
218;114;1481534053;18
100;429;1481539048;12
434;248;1481516733;16
199;348;1481544692;6
386;418;1481542765;4
363;1186;1481519046;12
145;458;1481545256;4
97;341;1481512597;10
275;225;1481531390;6
163;768;1481513721;6
103;61;1481529540;14
467;338;1481522601;12
1271;250;1481532919;8
401;248;1481547279;4
276;215;1481527988;16
92;1129;1481527800;18
346;317;1481521527;14
86;66;1481528501;2
28;424;1481523968;2
19;166;1481518247;4
387;128;1481524724;14
342;75;1481547084;16
31;167;1481524160;12
451;4;1481544156;14
60;462;1481525973;4
211;393;1481513442;6
378;1337;1481522547;16
148;19;1481542259;4
201;108;1481545753;14
1198;129;1481509905;16
30;164;1481529826;10
107;1349;1481527675;18
219;410;1481541913;18
765;237;1481521225;10
456;411;1481540217;10
441;435;1481516985;14
332;351;1481519479;12
765;1330;1481511981;2
338;1348;1481539334;18
120;196;1481538433;18
460;350;1481516027;10
244;1267;1481520382;12
763;54;1481547427;6
33;774;1481511185;2
203;350;1481537775;14
91;363;1481538712;18
40;479;1481546542;18
66;54;1481537067;12
245;203;1481529440;4
435;190;1481544988;10
391;772;1481547586;6
100;250;1481524019;8
775;415;1481529646;14
320;188;1481525396;6
190;437;1481536137;18
363;215;1481538195;16
293;446;1481514955;6
378;31;1481522724;18
377;33;1481533808;12
1186;370;1481511931;4
282;326;1481547277;16
246;433;1481533227;12
164;442;1481539728;16
356;405;1481538144;8
99;145;1481522545;6
223;169;1481522865;18
300;1053;1481541720;14
8;759;1481538218;4
289;413;1481519128;10
197;396;1481533236;2
456;387;1481546830;14
104;461;1481533781;8
105;117;1481534004;8
121;479;1481513825;4
279;352;1481534733;8
199;1335;1481537797;14
15;309;1481537803;4
22;103;1481536248;4
849;267;1481526074;8
20;353;1481520241;8
385;439;1481531362;4
758;205;1481537450;16
65;271;1481545460;16
432;8;1481535832;10
218;422;1481530144;8
75;382;1481542465;8
285;24;1481523073;14
327;173;1481536066;6
309;479;1481536790;8
64;427;1481520872;8
450;375;1481535145;16
1130;391;1481520300;12
210;57;1481535543;8
409;15;1481519723;2
102;312;1481524122;18
422;1051;1481523960;18
760;146;1481530275;16
308;291;1481513201;12
161;157;1481514556;12
767;9;1481529969;18
129;6;1481541289;14
265;304;1481513037;14
775;351;1481543049;6
39;271;1481524505;4
766;1349;1481546104;8
40;91;1481517623;4
400;386;1481530187;6
