departure;arrival;starting_time;n_people
2532;2212;1481530873;75
929;885;1481517887;186
2920;1857;1481530424;41
2461;1247;1481547338;158
2568;2161;1481525024;118
576;453;1481530062;49
1229;867;1481535492;144
1918;345;1481536299;67
2048;356;1481519413;187
1605;2725;1481531809;126
140;31;1481545695;178
12;3054;1481517215;41
221;575;1481543863;116
305;2306;1481543222;34
1468;2899;1481545204;53
653;294;1481533675;79
950;2053;1481519480;6
1142;2990;1481536430;89
2969;1721;1481537023;193
1622;1127;1481547275;30
486;229;1481525273;114
594;1505;1481548029;152
885;1126;1481518341;118
1070;2021;1481535442;120
1833;1469;1481534314;191
1983;1197;1481547509;55
2348;229;1481546620;53
1013;115;1481532214;142
684;1217;1481537240;43
2737;2986;1481548503;91
2529;2366;1481547844;152
601;1566;1481511048;22
1824;2268;1481510434;120
1191;1996;1481521770;14
2026;663;1481541421;116
694;1774;1481529980;28
1703;2137;1481542283;128
469;900;1481529860;45
1052;482;1481544457;195
1247;833;1481538264;193
1247;1147;1481520385;103
307;1507;1481541672;36
2727;2821;1481519226;186
458;874;1481543571;114
1814;2816;1481514663;189
731;422;1481546400;53
2982;1679;1481522142;12
1323;2092;1481546206;79
1377;648;1481522742;59
131;2403;1481519021;176
692;955;1481540246;101
2851;1291;1481520363;118
2249;2029;1481511678;36
1971;2234;1481540723;83
2382;2268;1481516997;97
1092;6;1481536839;18
2928;2665;1481538538;176
2583;1467;1481546880;103
3035;560;1481523117;99
1450;1815;1481523573;22
2681;2223;1481517559;101
520;918;1481525757;6
1023;905;1481534736;18
2630;2469;1481547096;140
2742;338;1481511319;128
2306;2281;1481546876;152
203;1956;1481513229;140
708;2846;1481526850;120
82;2239;1481515603;87
1282;2984;1481544606;189
1716;48;1481546641;130
77;249;1481547233;114
594;743;1481528240;16
2215;1287;1481530101;26
1547;808;1481542877;109
3054;1191;1481515036;20
677;2968;1481547978;26
2470;655;1481513992;95
1052;153;1481516426;182
907;17;1481514262;91
2572;419;1481530295;8
1877;2326;1481519148;111
925;2803;1481544860;41
1873;471;1481543305;195
4;412;1481538135;12
2915;112;1481521556;14
1809;1798;1481533219;81
1247;341;1481530911;87
2371;1062;1481532364;154
2667;2941;1481548305;116
25;2593;1481524532;164
1808;2429;1481544996;71
1662;2173;1481529943;138
1333;638;1481534724;61
1829;1868;1481512892;79
573;2885;1481534598;10
1305;1712;1481520803;140
2619;1946;1481527012;134
537;1746;1481513261;168
1350;835;1481526085;67
2525;1990;1481511762;49
1841;2757;1481542534;36
1640;2884;1481511467;20
628;1431;1481523280;28
2647;315;1481540029;103
592;765;1481515531;156
654;3075;1481545545;191
635;2204;1481542128;160
2974;1622;1481514323;63
2347;1288;1481523455;91
262;2767;1481530930;105
1933;494;1481519845;105
2786;1537;1481547178;116
2625;378;1481526870;43
111;1738;1481510378;8
2639;2759;1481533382;67
835;262;1481516957;71
3001;312;1481527928;166
2111;2227;1481533298;32
1195;462;1481526621;55
2559;1855;1481521400;99
2197;1119;1481529684;85
2287;2391;1481541403;65
502;476;1481514867;95
1574;2303;1481510986;124
2414;1195;1481543344;178
1272;381;1481527880;116
1584;1427;1481515226;172
160;1411;1481514541;126
168;577;1481541786;158
1325;1746;1481529673;101
1964;1840;1481522317;182
1863;497;1481532299;132
118;692;1481530692;10
3012;2154;1481521424;53
1147;676;1481513459;162
3059;60;1481546413;24
2043;2171;1481522416;73
242;1292;1481519011;77
2214;2721;1481546262;174
783;72;1481529478;168
852;746;1481542806;45
762;682;1481512553;16
1416;419;1481538070;83
1467;2790;1481547353;45
2722;1026;1481520391;22
2212;1301;1481529505;51
1475;2869;1481531931;186
2152;1984;1481516220;63
796;2375;1481541335;97
2460;1791;1481518076;75
2829;1405;1481515554;156
2827;2955;1481520061;134
1087;1918;1481535597;41
519;2099;1481545175;178
2270;2753;1481524206;43
2623;2748;1481536198;10
1675;610;1481518828;43
1955;1450;1481523184;36
114;2197;1481526339;51
160;2868;1481548603;154
2545;28;1481545343;191
2883;1979;1481537931;134
1465;3020;1481517365;114
130;2966;1481532834;101
2489;2287;1481532577;160
2113;2434;1481529681;186
2385;2623;1481532137;101
2982;1986;1481519482;12
433;2249;1481546701;61
2485;2487;1481511713;39
3054;804;1481517480;69
2042;850;1481539276;120
2869;288;1481513424;95
2109;2659;1481514538;39
2718;3019;1481515600;55
68;250;1481544385;152
2763;2646;1481544520;130
1302;47;1481522272;107
1195;2837;1481547671;83
2619;965;1481535889;47
1254;2799;1481521646;178
2462;1458;1481511641;57
2157;425;1481548237;45
2822;1417;1481540027;124
668;1167;1481533190;55
2300;2708;1481548107;14
1904;1993;1481546555;65
3027;2693;1481537316;83
3077;2037;1481523516;45
2997;909;1481512033;160
723;3033;1481526938;191
216;874;1481516095;57
2012;352;1481536303;36
807;719;1481514073;132
1080;762;1481514978;168
1217;1549;1481512855;166
2712;1017;1481529314;14
2436;33;1481510318;91
2343;1872;1481513104;91
2242;1029;1481525891;126
467;1239;1481517452;83
2498;1664;1481528409;75
762;682;1481534572;112
193;661;1481517319;69
1621;467;1481524570;136
3063;1816;1481547028;55
1461;2789;1481535917;20
142;1493;1481523351;118
577;2856;1481538006;30
2849;1099;1481536675;69
385;2311;1481521967;170
1759;2937;1481540590;93
1902;1217;1481512275;67
1043;885;1481514626;24
2798;2367;1481523042;6
377;1169;1481517848;114
529;1070;1481522854;18
2429;1522;1481510160;184
1712;1312;1481529648;152
1104;1622;1481538805;126
1369;1465;1481538467;178
2831;2607;1481544537;105
2048;132;1481547171;4
2070;638;1481522528;176
2028;3078;1481521650;39
2788;1628;1481519913;83
613;1000;1481523354;107
1046;2137;1481546175;81
2873;999;1481546497;138
