departure;arrival;starting_time;n_people
943;1463;1481517943;132
239;3119;1481548520;175
1971;1178;1481550027;191
1066;891;1481514243;157
1281;1079;1481521786;48
2176;1125;1481547238;86
5213;2900;1481548228;12
1313;2445;1481543072;195
2150;723;1481530847;36
232;2968;1481541554;110
252;3064;1481538213;6
429;5047;1481542824;108
1077;5216;1481542628;72
2221;1927;1481545898;112
2756;2098;1481544020;187
1217;279;1481519296;134
3197;288;1481528302;56
2574;1708;1481522021;197
2392;531;1481535571;110
1486;1855;1481518439;146
3091;1120;1481532149;191
350;3140;1481539922;70
1656;811;1481541926;24
2506;894;1481528328;189
913;2384;1481527445;80
758;1253;1481521061;32
3204;37;1481515755;161
123;3079;1481535551;94
2774;1793;1481529145;136
2206;2985;1481546631;187
2377;1247;1481530303;48
57;203;1481522005;46
1989;1261;1481535611;171
3127;2815;1481548064;4
1260;1618;1481512736;199
771;12;1481512901;118
194;2028;1481535663;118
2754;401;1481537188;185
2296;2342;1481548256;112
1992;2184;1481524904;195
2232;1751;1481547090;66
1801;769;1481546325;124
5170;1695;1481541050;26
48;2730;1481517109;22
2533;446;1481543697;16
626;2716;1481543469;64
2838;1354;1481521714;163
2356;5069;1481513299;58
1231;1917;1481545483;104
2728;808;1481520665;189
816;307;1481539669;98
2747;1841;1481518185;195
2087;2716;1481535164;32
532;96;1481523725;70
1254;2058;1481535295;144
5095;163;1481532207;136
2194;1014;1481525724;122
200;151;1481549103;195
2826;2400;1481515777;175
2180;2340;1481545039;58
1040;1770;1481525824;161
376;2954;1481522007;70
1116;2428;1481520166;134
1137;2791;1481543751;72
166;3058;1481510987;96
1859;432;1481515652;72
2732;2408;1481546250;155
1056;290;1481512661;40
1271;2120;1481545458;4
1941;5163;1481510221;64
2192;5043;1481539739;114
2897;2988;1481537772;106
585;2106;1481540783;114
215;1390;1481516435;70
2126;1039;1481523362;52
544;2760;1481542847;34
3106;373;1481527675;187
379;1699;1481539336;78
1632;250;1481516425;28
5070;2949;1481534810;189
224;1534;1481537464;60
1895;838;1481514326;44
1314;5159;1481546836;179
668;1723;1481523434;161
3230;2132;1481519192;171
929;1366;1481527243;169
923;877;1481545840;171
1055;1282;1481518787;56
2130;2559;1481526965;175
2469;1715;1481541147;106
2640;735;1481516601;4
517;2496;1481532393;24
1118;2639;1481522431;72
331;2463;1481547593;82
144;16;1481516470;16
5149;883;1481546962;72
1205;1905;1481542942;161
295;892;1481525845;104
1113;28;1481523629;50
1268;2614;1481537980;82
2687;5219;1481518192;94
1549;2923;1481543364;146
2874;2526;1481524755;72
1458;1388;1481518506;110
1786;544;1481518468;171
1433;677;1481545271;70
2956;2005;1481541502;46
5209;1538;1481541099;138
1932;2237;1481531536;179
1519;2718;1481528202;108
5076;1319;1481522441;179
1728;1733;1481532106;106
1671;1664;1481533405;32
2783;567;1481520672;12
705;451;1481528898;138
459;1793;1481518132;191
1266;321;1481541878;189
5145;382;1481542200;42
607;1361;1481536444;104
2354;2829;1481535070;22
2542;2128;1481535145;68
1994;251;1481530326;42
2021;3024;1481533080;2
2272;3114;1481528125;28
2204;1091;1481528267;134
1152;1532;1481519553;72
1313;1079;1481549277;185
2308;2350;1481523447;54
3109;1523;1481531755;163
2536;488;1481534960;108
914;1661;1481548977;6
2122;1060;1481530371;14
644;2834;1481526612;98
913;124;1481541773;191
5084;2710;1481531090;74
1157;3214;1481540454;167
3002;5053;1481546272;179
254;3093;1481515746;179
653;2877;1481549999;183
5243;60;1481511844;16
172;935;1481534897;10
2983;2921;1481518545;2
5067;3165;1481541250;68
1383;1369;1481512789;20
2499;3200;1481522581;142
914;1315;1481542572;10
481;2834;1481538551;30
5252;1931;1481519083;146
1102;2053;1481522408;165
1752;1183;1481544945;189
1647;1310;1481528972;66
1583;5051;1481549087;2
2403;995;1481548720;96
2129;2581;1481526495;195
1521;2109;1481543177;197
216;740;1481539074;62
1257;1546;1481542987;24
1113;978;1481512125;46
3003;1263;1481514008;106
5098;2058;1481515280;50
2811;808;1481549387;56
3111;5128;1481546289;44
845;1369;1481522923;72
1528;436;1481513452;120
1105;339;1481527301;80
643;2038;1481520453;163
1374;284;1481543473;100
2253;3185;1481547443;138
590;1490;1481536944;120
2779;829;1481520674;14
2090;3040;1481521396;185
278;761;1481518516;20
1223;1465;1481514352;62
533;2567;1481540749;12
1329;2564;1481535319;122
592;5062;1481533711;68
322;1444;1481537401;185
3193;1689;1481518514;151
1904;1953;1481529761;142
2784;5105;1481542833;130
2680;2740;1481522872;22
685;1526;1481515995;52
2666;2009;1481547056;30
2169;1290;1481518295;10
1843;1319;1481515501;98
349;1925;1481534418;62
3024;1886;1481535915;189
900;1465;1481525019;74
1634;1151;1481535310;38
1503;2765;1481541386;124
1348;5131;1481532502;185
847;2722;1481532022;84
3126;1265;1481525290;94
1624;637;1481542418;32
1917;1059;1481527153;78
607;601;1481517767;78
1000;988;1481548039;88
1547;57;1481512871;24
1585;2189;1481519112;159
1854;1451;1481533947;70
274;289;1481531408;76
2960;2542;1481536364;44
335;509;1481514499;44
1488;304;1481543144;108
43;2672;1481532185;78
512;1182;1481525304;58
2816;2989;1481535221;88
3164;2631;1481521909;22
2984;3112;1481527812;42
2798;3204;1481512628;14
1627;5213;1481526470;116
2631;1286;1481538553;44
1868;571;1481530039;106
2457;1532;1481533427;106
1879;2473;1481541130;44
764;339;1481512720;148
5147;1997;1481539810;136
124;1523;1481516848;66
2630;2397;1481535717;155
1985;2950;1481515786;90
5104;107;1481520116;118
616;2076;1481535723;153
2212;98;1481538547;104
1328;2711;1481542873;64
511;2176;1481513625;130
432;2501;1481530725;185
418;5251;1481511628;30
2005;483;1481533794;153
2157;1488;1481535180;183
2646;2029;1481525308;32
2998;1014;1481541389;153
163;3129;1481537049;26
5099;2312;1481515055;195
2548;407;1481526971;92
1939;2734;1481541076;14
2622;1175;1481537763;165
1444;434;1481535445;163
1584;1478;1481523421;136
945;488;1481524833;64
2843;2430;1481527921;179
2034;657;1481530124;38
555;132;1481545408;50
2898;940;1481533463;28
1652;2328;1481525253;140
588;2572;1481515218;104
3221;554;1481536933;10
897;240;1481538720;157
81;5118;1481547364;20
2484;504;1481539625;181
1175;501;1481523918;187
306;383;1481524594;40
1406;5145;1481536010;16
3092;530;1481512253;10
3195;2334;1481541433;140
1767;1231;1481548549;185
1171;2477;1481537262;112
441;743;1481514943;169
1775;857;1481538749;183
438;2272;1481548812;116
1920;374;1481547570;82
283;2092;1481543050;195
1087;216;1481540776;130
5110;110;1481526320;114
5234;1208;1481540871;108
3153;3084;1481541878;100
1824;709;1481540502;144
612;1633;1481537251;12
3194;5118;1481539204;195
518;2572;1481533243;191
3019;428;1481521021;22
431;5169;1481541946;161
214;1017;1481510151;177
269;5219;1481525405;112
1064;2538;1481527321;187
784;1029;1481549801;40
1631;1752;1481523513;96
5139;175;1481530587;100
2147;635;1481519360;74
1645;731;1481515802;50
2779;2297;1481521538;28
5055;746;1481532016;22
2823;5095;1481541729;54
1265;1469;1481534071;68
1881;351;1481515313;2
1706;1474;1481522310;60
585;1964;1481517114;22
5058;2386;1481542334;20
2801;418;1481531820;70
5216;1977;1481524616;36
319;2962;1481527601;124
787;1789;1481515838;8
1133;2452;1481541493;88
2897;1678;1481546278;58
5152;507;1481518078;20
283;2463;1481540952;151
1382;1383;1481539653;110
3229;1177;1481541070;44
8;396;1481536023;4
2524;2049;1481520788;84
1264;1482;1481546423;8
3211;604;1481524437;48
979;1085;1481536590;16
2862;2682;1481540045;98
2392;82;1481523194;48
1498;3231;1481544899;16
2963;322;1481523287;151
1520;2863;1481521730;124
2099;1968;1481540487;195
560;1129;1481515757;32
185;418;1481521501;106
1922;1367;1481527399;94
2050;2053;1481530931;74
2089;1657;1481546013;28
1492;2459;1481528229;56
603;3210;1481532671;58
2915;2034;1481527624;159
2835;2870;1481547018;193
1567;1481;1481543250;193
5216;1486;1481513495;52
406;1598;1481547094;14
2525;3131;1481533345;2
1344;2140;1481512990;157
2205;2011;1481528720;10
2052;19;1481545747;92
1379;1678;1481540540;144
1855;2238;1481527392;42
1360;383;1481515852;16
5243;5225;1481516258;110
2933;48;1481534105;193
1909;2049;1481540455;10
1282;726;1481518125;96
1585;2170;1481542463;44
1135;1499;1481519998;20
380;188;1481519871;112
1908;2470;1481540201;54
810;2417;1481522867;8
260;1214;1481512792;191
505;1526;1481526250;78
5110;927;1481519379;140
1730;2061;1481520250;26
3142;3034;1481516667;130
1873;1827;1481519500;92
928;1271;1481535257;126
1902;159;1481540977;169
2635;5241;1481539952;88
1551;1458;1481540411;48
5200;953;1481544654;94
905;795;1481513643;153
2193;1599;1481537023;130
1664;2575;1481525136;86
1067;2322;1481534355;52
1168;2169;1481549241;76
2461;2816;1481524780;177
1732;2225;1481545044;187
1751;1135;1481527626;10
1221;1675;1481527411;24
5133;1688;1481512627;195
