route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
"1028318620","5426_262354","5426_70030269","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030270","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030271","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030272","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030273","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030274","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030275","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030276","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030277","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030278","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030279","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030280","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030281","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030282","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030283","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030284","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030285","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030286","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030287","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030288","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030289","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030290","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030291","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030292","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030293","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030294","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030295","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030296","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030297","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030298","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030299","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030300","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030301","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030302","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030303","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030304","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030305","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030306","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030307","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030308","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030309","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030310","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030311","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030312","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030313","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030314","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030315","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030316","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030317","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030318","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030319","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030320","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030321","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030322","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030323","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030324","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030325","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030326","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030327","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030328","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030329","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030330","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030331","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030332","Bisarno","","0","1028318620"
"1028318620","5426_262354","5426_70030333","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262354","5426_70030334","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030398","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030399","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030400","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030401","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030402","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030403","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030404","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030405","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030406","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030407","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030408","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030409","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030410","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030411","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030412","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030413","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030414","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030415","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030416","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030417","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030418","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030419","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030420","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030421","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030422","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030423","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030424","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030425","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030426","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030427","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030428","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030429","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030430","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030431","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030432","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030433","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030434","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030435","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030436","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030437","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030438","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030439","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030440","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030441","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030442","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030443","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030444","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030445","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030446","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030447","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030448","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030449","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030450","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030451","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030452","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030453","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030454","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030455","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030456","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030457","Boccaccio Cino Da Pistoia","","1","2285986802"
"1028318620","5426_262358","5426_70030458","Bisarno","","0","1028318620"
"1028318620","5426_262358","5426_70030459","Boccaccio Cino Da Pistoia","","1","2285986802"
"1037132705","5426_262594","5426_93679","Verdi Scuole","","0","1823040010"
"1037132705","5426_262594","5426_93680","Verdi Scuole","","1","355913177"
"1037132705","5426_262594","5426_93681","Sant'Angelo A Lecore","","0","1469860422"
"1037132705","5426_262595","5426_93682","Sant'Angelo A Lecore","","0","3190263908"
"1037132705","5426_262595","5426_93683","Sant'Angelo A Lecore","","0","3190263908"
"1037132705","5426_262595","5426_93684","Sant'Angelo A Lecore","","0","3190263908"
"1037132705","5426_262595","5426_93685","Sant'Angelo A Lecore","","0","3190263908"
"1037132705","5426_262594","5426_93686","Scuola Verga","","1","2138146456"
"1037132705","5426_262595","5426_93687","Il Rosi","","1","2773248398"
"1037132705","5426_262595","5426_93688","Il Rosi","","1","2773248398"
"1037132705","5426_262595","5426_93689","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93690","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93691","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93692","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93693","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93694","Il Rosi","","1","2773248398"
"1037132705","5426_262594","5426_93695","Il Rosi","","1","2773248398"
"1037132705","5426_262595","5426_93702","Il Rosi","","1","2963541001"
"1037132705","5426_262595","5426_93703","Il Rosi","","1","2963541001"
"1037132705","5426_262595","5426_93704","Il Rosi","","1","2963541001"
"1037132705","5426_262595","5426_93705","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262595","5426_93706","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262595","5426_93707","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93708","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93709","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93710","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93711","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93712","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93713","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93714","Sant'Angelo A Lecore","","0","1037132705"
"1037132705","5426_262594","5426_93722","Sant'Angelo A Lecore","","0","2071900324"
"1037132705","5426_262594","5426_93723","Il Rosi","","1","2851394112"
"1041477355","5426_262597","5426_109061","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109062","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109063","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109064","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109065","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109066","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109067","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109068","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109069","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109070","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109071","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109072","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109073","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109074","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109075","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109076","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109077","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109078","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109079","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109080","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109081","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109082","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109083","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109084","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109085","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109086","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109087","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109088","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109089","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109090","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109091","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109092","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109093","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109094","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109095","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109096","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109097","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109098","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109099","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109100","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109101","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109102","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109103","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109104","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109105","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109106","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109107","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109108","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109109","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109110","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109111","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109112","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109113","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109114","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109115","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109116","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109117","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109118","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109119","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109120","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109121","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109122","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109123","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109124","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109125","Togliatti Interna","","0","992490934"
"1041477355","5426_262599","5426_109126","Togliatti Interna","","0","992490934"
"1041477355","5426_262597","5426_109162","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109163","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109164","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109165","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109166","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109167","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109168","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109169","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109170","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109171","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109172","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109173","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109174","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109175","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109176","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109177","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109178","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109179","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109180","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109181","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109182","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109183","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109184","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109185","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109186","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109187","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109188","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109189","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109190","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109191","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109192","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109193","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109194","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109195","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109196","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109197","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109198","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109199","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109200","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109201","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109202","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109203","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109204","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109205","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109206","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109207","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109208","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109209","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109210","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109211","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109212","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109213","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109214","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109215","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109216","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109217","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109218","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109219","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109220","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109221","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109222","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109223","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109224","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262599","5426_109225","Vittorio Veneto Municipio","","1","3102798599"
"1041477355","5426_262597","5426_109261","Togliatti Interna","","0","3351439789"
"1041477355","5426_262599","5426_109262","Togliatti Interna","","0","3351439789"
"1041477355","5426_262597","5426_109263","Togliatti Interna","","0","3351439789"
"1041477355","5426_262597","5426_109264","Vittorio Veneto Municipio","","1","1041477355"
"1041477355","5426_262599","5426_109265","Vittorio Veneto Municipio","","1","1041477355"
"1041477355","5426_262597","5426_109266","Vittorio Veneto Municipio","","1","3247681042"
"1041477355","5426_262597","5426_109267","Vittorio Veneto Municipio","","1","3247681042"
"1041477355","5426_262599","5426_109268","Vittorio Veneto Municipio","","1","3247681042"
"1048431019","5426_262506","5426_70520001","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520002","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520003","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520004","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520005","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520006","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520007","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520008","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520009","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520010","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520011","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520012","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520013","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520014","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520015","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520016","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520017","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520018","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520019","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520020","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520021","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520022","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520023","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520024","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520025","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520026","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520027","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520028","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520029","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520030","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520031","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520032","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520033","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520034","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520035","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520036","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520037","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520038","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520039","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520040","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520041","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520042","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520043","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520044","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520045","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520046","Sette Santi Stadio","","0","1048431019"
"1048431019","5426_262506","5426_70520047","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520048","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520049","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520050","Stazione Piazza Adua","","1","686659406"
"1048431019","5426_262506","5426_70520051","Stazione Piazza Adua","","1","686659406"
"1068247804","5426_262539","5426_70060466","Ospedale Torre Galli","","0","2767657574"
"1068247804","5426_262539","5426_70060467","Novelli","","1","1830385342"
"1068247804","5426_262539","5426_70060468","Ospedale Torre Galli","","0","2767657574"
"1068247804","5426_262539","5426_70060469","Novelli","","1","3682005069"
"1068247804","5426_262539","5426_70060470","Ospedale Torre Galli","","0","1068247804"
"1068247804","5426_262539","5426_70060471","Novelli","","1","1830385342"
"1068247804","5426_262539","5426_70060472","Ospedale Torre Galli","","0","1068247804"
"1068247804","5426_262539","5426_70060473","Novelli","","1","3682005069"
"1068247804","5426_262539","5426_70060474","Ospedale Torre Galli","","0","2767657574"
"1068247804","5426_262539","5426_70060475","Novelli","","1","1830385342"
"1068247804","5426_262539","5426_70060476","Ospedale Torre Galli","","0","1068247804"
"1068247804","5426_262539","5426_70060477","Novelli","","1","3682005069"
