departure;arrival;starting_time;n_people
8017;7070;1481482573;6
11066;1850;1481497508;18
10405;261;1481488457;10
12166;6780;1481492110;10
3007;6021;1481504012;4
5367;8086;1481481214;2
964;2905;1481496126;6
2092;5696;1481505150;18
10899;9528;1481485758;12
1623;11404;1481479715;12
10976;355;1481487046;6
10119;10108;1481503472;10
9828;10784;1481483449;4
11421;5878;1481484653;4
8193;6752;1481477075;12
430;7148;1481483107;12
8933;7935;1481507623;4
12543;10453;1481511849;10
2067;8848;1481477480;8
5593;2064;1481478423;12
6601;11317;1481477666;10
6372;3149;1481508168;12
3000;11888;1481515864;10
2229;9742;1481502348;8
3143;8987;1481511672;2
1711;6148;1481481140;4
5717;12588;1481479884;18
5719;1087;1481479565;4
2291;7312;1481506188;4
12426;5395;1481496579;10
674;10901;1481495188;4
7428;12184;1481497066;4
10356;11823;1481500031;4
1871;508;1481500958;6
1137;2089;1481485684;8
1147;9938;1481481736;8
2815;5627;1481482172;10
12436;9690;1481489533;18
1378;959;1481491112;8
9410;11879;1481476927;16
1256;7077;1481508162;18
12557;5976;1481493868;8
7310;6041;1481499379;12
2628;6890;1481477711;10
10081;2241;1481493109;14
1016;7180;1481507781;14
10272;10336;1481494911;8
8532;7641;1481510776;8
1993;10110;1481485232;4
11573;5920;1481504349;16
8219;1991;1481505302;18
6738;6298;1481486485;6
11646;926;1481480719;2
1564;10576;1481479235;2
12652;9906;1481478117;2
9641;5920;1481506831;10
10208;6920;1481481786;2
2011;11707;1481480038;16
6905;643;1481487836;4
11721;10677;1481483613;10
120;115;1481495673;2
12217;8119;1481505106;2
11783;1269;1481489626;14
1034;8001;1481503880;10
1111;11571;1481498121;18
6393;3877;1481478112;12
1339;117;1481482970;4
8189;651;1481500844;8
2200;10259;1481496960;12
2635;11243;1481505271;18
1118;494;1481497300;8
1830;2681;1481515675;8
6162;1254;1481490307;16
1406;9011;1481482711;2
7672;1197;1481476681;16
6105;7493;1481507598;2
1669;12349;1481482402;14
7323;1385;1481484885;2
6648;11038;1481509527;18
9910;10536;1481481203;4
5968;1257;1481480665;2
11614;6759;1481505063;6
9320;12335;1481486735;16
3082;1851;1481483947;12
9740;2469;1481476792;14
561;5682;1481496347;16
5432;10237;1481481922;14
5357;2650;1481504843;10
6289;2271;1481479371;10
7311;1201;1481490899;6
8134;11313;1481486168;18
5359;9542;1481506230;2
12303;6755;1481507589;8
2103;1611;1481481605;12
5320;3082;1481502798;6
3049;10619;1481482938;12
6300;12210;1481489829;16
8043;10417;1481486963;16
8947;6707;1481514556;16
5608;1810;1481492621;12
2720;5556;1481493312;6
7468;8321;1481478388;4
10654;11392;1481492325;14
7066;7481;1481499049;4
2804;12233;1481511744;12
6780;10466;1481500168;12
1475;650;1481485016;8
10170;1815;1481495176;2
12502;7964;1481507407;2
10238;6026;1481481165;12
10229;966;1481495719;16
12020;2394;1481508705;4
9312;7849;1481485970;18
1664;10042;1481495191;16
7526;2642;1481507005;18
10780;10954;1481500775;18
2277;9566;1481497123;16
1216;2621;1481477665;12
5574;286;1481486002;10
1361;7679;1481486433;18
6749;5778;1481492398;8
9607;8774;1481486101;18
6686;9822;1481507943;16
7028;7766;1481482045;12
11307;2316;1481487080;2
1421;3054;1481506357;8
1610;596;1481490181;12
405;7002;1481482084;4
752;1997;1481485651;6
8821;5300;1481478932;2
3076;11052;1481484887;14
6059;2496;1481507721;2
10764;11920;1481480242;2
12230;9314;1481480858;8
6738;38;1481477157;16
6541;5577;1481477877;2
10562;1800;1481493568;4
5382;2342;1481500967;12
6020;8250;1481477416;12
1212;10343;1481514753;4
1037;7035;1481512243;6
560;10569;1481484657;12
7379;7378;1481515829;2
8702;10063;1481487438;14
1870;9690;1481482043;2
7032;757;1481480000;8
11840;8344;1481494790;12
11638;7243;1481484785;18
6465;11282;1481484772;14
697;10546;1481499415;4
7570;5640;1481495331;18
8615;2874;1481489688;2
2630;11253;1481478647;18
1768;7959;1481511572;12
11721;5603;1481489027;2
11719;1113;1481489046;2
8845;12622;1481503591;2
11293;10191;1481481826;12
11822;10869;1481484373;14
1366;10540;1481500367;4
2310;5738;1481504489;18
7701;8171;1481484801;16
9384;12665;1481501446;10
758;11396;1481504605;6
839;8314;1481487390;16
12383;5814;1481491866;2
1556;901;1481489841;12
8066;6773;1481484942;2
10001;9919;1481477508;14
2105;5480;1481513478;18
1573;11116;1481515839;10
5353;2434;1481512284;14
10919;8040;1481511796;16
7425;2015;1481483761;8
8460;4025;1481511454;4
1984;1591;1481515894;14
584;10986;1481501228;8
11875;8262;1481504564;2
5933;6937;1481509914;2
