departure;arrival;starting_time;n_people
2427;3596;1481562289;8
2362;353;1481570260;18
4537;4756;1481530005;10
3666;5063;1481572966;16
3493;4846;1481548133;10
476;1389;1481567410;16
4;2699;1481533153;12
5144;2206;1481540403;12
1640;2693;1481534026;18
4015;5679;1481573757;6
1099;3884;1481543298;2
2686;2349;1481558504;14
1566;140;1481539944;10
3617;771;1481540268;12
666;920;1481540064;14
5176;4003;1481533293;8
1306;2136;1481533591;8
4048;4283;1481556516;12
1626;582;1481564843;10
1571;784;1481546029;8
954;406;1481565370;18
22;3865;1481544657;12
4597;4475;1481535043;18
5135;1116;1481565500;6
1898;3888;1481538482;14
4153;622;1481573338;6
4415;3549;1481528115;2
1908;1755;1481550890;10
1902;3787;1481529932;16
764;3132;1481543455;18
5202;2466;1481530238;12
1144;2884;1481532414;4
4806;1599;1481563240;6
2406;3714;1481537711;4
2818;5566;1481569229;12
4253;3747;1481534109;18
2565;1056;1481533142;12
5447;4682;1481572963;18
162;2567;1481538536;14
5553;2544;1481540470;18
5101;1077;1481536621;10
2928;5308;1481536747;16
3907;1232;1481549183;18
5451;2989;1481558173;12
3866;301;1481570998;16
1371;1980;1481541706;10
2754;391;1481531312;2
1807;875;1481570473;2
2455;5583;1481553948;4
814;5414;1481562583;6
4574;3970;1481570607;8
5423;1182;1481545325;6
1817;1682;1481556352;18
3893;2921;1481555189;2
4637;5631;1481568250;16
3097;2533;1481552288;6
4660;1315;1481545861;18
2948;518;1481531562;14
240;2460;1481561309;18
3509;4528;1481542488;12
4408;5671;1481539835;4
618;706;1481534212;6
1251;877;1481540604;8
5009;2558;1481547170;18
3729;784;1481564188;6
46;2851;1481540976;4
4676;2644;1481554967;8
1684;4394;1481534522;6
2367;3093;1481543083;16
727;4778;1481572177;8
4583;548;1481537247;2
5069;1447;1481537634;16
1293;3965;1481536497;10
1516;5591;1481542911;6
2588;4504;1481565994;16
930;5030;1481548184;4
126;471;1481571672;14
3083;5288;1481559248;6
3841;3655;1481545286;18
1069;3380;1481555048;10
4458;3274;1481532634;12
3259;53;1481543280;16
1413;3596;1481565011;8
3520;3929;1481562209;18
3965;4426;1481547415;10
399;4826;1481528816;8
679;861;1481556387;4
4839;5664;1481559109;4
1085;2638;1481545998;16
2963;220;1481560385;14
3480;4984;1481562354;10
5158;2279;1481536501;16
2445;5436;1481553657;12
484;4056;1481530153;18
4398;2710;1481530593;6
2145;2903;1481548181;14
2685;5398;1481561844;6
2353;1181;1481559910;16
5078;4934;1481547620;12
61;321;1481543345;16
3922;3459;1481556480;4
3451;242;1481541975;16
1630;2084;1481527873;16
4552;3747;1481533494;6
4932;2178;1481539357;12
2073;815;1481546236;12
3556;923;1481537929;12
5287;4573;1481573877;2
3803;2346;1481559434;2
5294;63;1481561731;4
2327;5051;1481549644;8
1984;2604;1481530565;10
2235;842;1481546115;10
4035;1119;1481565354;6
3741;3136;1481534716;12
3527;1136;1481532946;8
3845;370;1481534062;8
140;1851;1481569361;18
3406;3056;1481549160;10
3839;1462;1481529114;18
5638;5405;1481536754;16
2988;2368;1481548454;12
2634;1316;1481546595;16
4128;686;1481528903;14
3634;3752;1481557889;14
4878;3246;1481566556;12
3096;5551;1481572887;16
3007;4880;1481552238;8
5539;4854;1481558589;12
1910;2333;1481556259;16
1115;2446;1481560329;14
951;3119;1481552638;6
2400;816;1481573778;12
3621;5420;1481546645;10
822;670;1481570566;8
1262;4550;1481557515;18
5101;3670;1481567395;12
2314;5595;1481570312;6
1414;2746;1481556625;2
4065;2754;1481567454;12
5349;1400;1481567817;10
1672;1314;1481571873;6
3186;4333;1481552916;8
778;2313;1481556186;16
604;2974;1481565663;8
1269;2641;1481542409;14
1772;2278;1481565218;10
3071;5483;1481566248;4
3542;728;1481573848;8
412;2575;1481552824;16
3728;2738;1481564524;10
2694;2808;1481543217;8
4330;5389;1481551936;4
2281;2223;1481543420;2
3551;2554;1481551137;18
4499;291;1481563328;2
2067;3713;1481552495;14
4;3944;1481573056;4
3182;5271;1481534000;12
1891;1797;1481541284;16
4228;3012;1481540036;8
4249;2798;1481535010;6
3931;2812;1481573450;4
4029;1267;1481533118;2
4961;602;1481571234;14
3260;2061;1481573265;14
4004;1775;1481531361;12
3041;729;1481545370;2
3769;3506;1481527920;8
5126;5495;1481539882;4
5324;3883;1481555408;16
5369;502;1481544104;18
4667;5489;1481536785;6
801;4683;1481529920;12
4154;1823;1481563898;12
3118;694;1481563502;10
3247;4985;1481534884;12
1546;964;1481546136;4
2642;4768;1481567068;14
3098;96;1481540521;16
2256;4442;1481558414;18
4115;5260;1481555056;14
3147;241;1481554761;10
263;4789;1481553264;2
513;4339;1481555331;8
3852;2113;1481536620;18
2665;564;1481549598;2
4187;4292;1481537433;18
2158;3838;1481566216;12
946;265;1481569697;18
2183;1310;1481552230;18
3974;2432;1481542828;8
4017;3197;1481548877;2
3411;2092;1481548665;8
4773;586;1481531289;12
3674;109;1481572345;4
2932;1396;1481552658;14
2161;2115;1481544048;18
5606;2473;1481556294;12
3901;3846;1481566534;18
5405;924;1481534492;16
1027;5040;1481567288;2
4052;463;1481547903;10
160;2172;1481540568;8
1288;4836;1481551081;14
2205;1693;1481564611;6
3610;4499;1481568060;14
604;195;1481558290;6
5301;2647;1481549015;8
579;1138;1481571557;18
729;58;1481531836;6
791;3529;1481563493;12
2309;3435;1481554771;8
239;375;1481541388;6
1960;1341;1481561139;6
730;569;1481556618;14
3814;2914;1481544579;16
1259;2445;1481538687;10
3675;150;1481566168;10
485;454;1481536454;18
4703;3054;1481553479;10
1954;4907;1481564218;18
4842;4620;1481562918;16
985;2426;1481543800;6
2567;1603;1481536494;2
1288;4688;1481555132;10
4984;4377;1481572697;18
3402;5126;1481543394;10
788;5512;1481528439;14
3709;1429;1481540900;6
5445;5304;1481528836;18
411;1899;1481570613;6
1821;2299;1481538566;6
1909;3505;1481529434;12
3076;4911;1481549895;8
3986;5315;1481550033;8
1017;142;1481547727;18
1457;3209;1481545557;12
3940;3115;1481528866;14
4453;4562;1481532466;8
2362;5116;1481542359;4
3138;1568;1481559960;2
3995;214;1481559289;18
2862;3524;1481534753;4
286;5494;1481558653;16
1740;3283;1481560025;16
49;4830;1481553326;10
379;1747;1481551291;4
4681;4040;1481566288;8
537;5448;1481548545;16
4044;962;1481551042;14
4030;3899;1481547371;18
771;158;1481531468;2
4960;3927;1481561228;2
1149;1272;1481531607;8
2034;692;1481556274;2
3965;378;1481537511;2
1324;5128;1481560974;12
122;2330;1481563687;6
2850;2670;1481570711;18
4967;3030;1481528570;18
4561;5409;1481551689;12
3100;4472;1481543029;18
3348;418;1481551660;12
2975;2508;1481550328;4
295;880;1481562029;8
913;2896;1481532481;6
4991;5610;1481540244;12
1841;1574;1481568222;12
2051;367;1481572713;10
3563;691;1481533829;8
4396;2583;1481532173;10
3522;1132;1481565495;16
25;4448;1481543145;18
402;5496;1481527969;16
3451;5228;1481568388;10
653;4313;1481572794;16
3357;5360;1481554331;18
266;4367;1481567828;4
4552;2965;1481537545;16
3996;2405;1481551095;2
3472;1460;1481558420;8
1767;2273;1481532713;10
3925;4845;1481534732;16
5378;1671;1481550198;10
3041;3529;1481555302;16
551;1431;1481554240;12
4962;2619;1481531794;6
1396;4784;1481550602;10
4099;113;1481529638;2
4598;2579;1481551185;14
2494;5246;1481563187;12
1239;59;1481554036;10
276;5187;1481555613;4
5613;2438;1481540562;2
2552;4407;1481541717;4
3583;4364;1481566158;16
2994;1233;1481549092;16
4577;2583;1481553669;8
1068;4607;1481547369;12
3771;3889;1481533603;8
4574;5690;1481532721;18
3219;2950;1481570293;2
626;2795;1481559524;6
3454;1891;1481564537;6
459;5607;1481532079;6
677;2465;1481570585;4
2948;4027;1481542619;18
3008;3945;1481549730;2
667;4248;1481560931;14
1539;2206;1481536298;18
886;3129;1481556398;16
195;4256;1481549581;2
376;2641;1481569534;14
2765;3215;1481546821;8
4773;2887;1481551159;8
1323;2657;1481548180;16
5575;1259;1481571911;16
4922;1815;1481572456;10
5350;3221;1481532202;6
1339;1565;1481544377;14
4549;5024;1481562454;16
235;4412;1481560915;16
2652;2200;1481531021;10
3320;430;1481541028;14
2840;3646;1481528327;14
1890;2782;1481552491;16
120;267;1481529526;10
