departure;arrival;starting_time;n_people
5767;1505;1461573052;4
2949;1089;1461559547;2
9037;1643;1461560887;2
2317;2879;1461557935;18
805;4805;1461565792;8
283;2430;1461560650;14
2786;4646;1461577103;14
1906;1494;1461556822;6
10431;774;1461554390;10
2984;2323;1461586616;18
2953;4797;1461584101;12
1388;1788;1461547138;18
486;10467;1461571951;18
1315;2254;1461546404;10
7216;1454;1461586141;10
3079;1544;1461568697;14
6425;8835;1461564859;10
6506;6465;1461545182;10
2661;469;1461558578;6
177;6361;1461583874;12
418;289;1461560744;2
1029;1902;1461579454;14
1114;1817;1461550571;12
668;7183;1461563386;6
2125;4350;1461563371;12
8924;3177;1461551906;12
3334;2761;1461575330;18
4334;928;1461574875;10
2935;1541;1461589652;16
1703;6419;1461581450;10
10466;7217;1461547524;6
10693;2208;1461555984;8
1694;1186;1461553398;8
271;1412;1461578786;12
3614;3270;1461567216;14
2569;8771;1461561199;14
1366;309;1461576644;12
2343;2930;1461553889;6
8897;8790;1461560608;10
5786;5522;1461572978;10
778;1421;1461583492;14
1826;2202;1461559041;6
203;3093;1461546901;16
1599;2721;1461574353;18
5525;1610;1461562787;2
6406;1904;1461576266;8
1341;1605;1461572287;14
6846;4321;1461546132;4
10801;5528;1461565807;8
3325;717;1461581334;12
2783;151;1461579944;14
3094;3015;1461551242;2
2839;711;1461580118;6
7096;7509;1461563729;14
350;3150;1461552212;4
5609;2037;1461548201;8
3014;6322;1461583355;16
1510;2454;1461582716;8
1169;536;1461574429;12
2181;8941;1461559412;18
2809;2144;1461564544;6
3032;3340;1461582960;8
3153;1014;1461551000;4
1746;574;1461544782;18
2362;762;1461575613;6
5623;8783;1461554676;6
4797;1922;1461569620;8
2065;2678;1461583023;4
6824;2175;1461551461;12
10880;1310;1461551674;12
985;1258;1461583530;4
1144;10891;1461583634;2
10868;439;1461549642;10
1295;925;1461589391;10
1057;2108;1461548994;16
2058;204;1461570755;16
1888;8787;1461544573;12
1730;8164;1461566169;6
2086;2595;1461577189;6
7386;1024;1461575886;14
10892;3325;1461562722;4
238;7430;1461557774;10
2750;3010;1461559250;10
10791;7498;1461559539;12
3153;1737;1461551255;8
614;3065;1461556788;10
4378;1994;1461565542;4
2775;3306;1461557734;8
2237;2015;1461583687;6
6413;636;1461584856;8
6356;228;1461568649;8
10780;1885;1461581655;10
10802;795;1461582240;16
1749;2525;1461549645;18
8107;336;1461586959;2
